date,commodity,region,minimum_price,maximum_price,modal_price,market_arrivals_tonnes,market_supply_level,rainfall_mm,temperature_c,humidity_pct,predicted_demand_kg
2024-01-09,Green Chilli,Jamshedpur,34.43,47.76,40.63,171.5,HIGH,0.0,14.7,45.3,167348.0
2024-01-09,Green Chilli,Dhanbad,30.71,39.09,34.61,129.9,HIGH,0.0,14.7,45.3,127564.0
2024-01-09,Green Chilli,Bokaro,34.91,46.46,40.28,104.7,HIGH,0.0,14.7,45.3,109585.0
2024-01-09,Green Chilli,Hazaribagh,33.26,41.75,37.21,99.9,HIGH,0.0,14.7,45.3,90843.0
2024-01-09,Green Chilli,Deoghar,24.6,30.45,27.32,73.8,HIGH,0.0,14.7,45.3,77516.0
2024-01-09,Green Chilli,Dumka,30.72,37.34,33.8,65.8,HIGH,0.0,14.7,45.3,61527.0
2024-01-10,Tomato,Ranchi,14.56,19.19,16.71,152.0,MODERATE,0.0,17.8,48.1,140833.0
2024-01-10,Tomato,Jamshedpur,19.95,28.01,23.7,162.7,HIGH,0.0,17.8,48.1,157803.0
2024-01-10,Tomato,Dhanbad,18.99,24.15,21.39,127.5,HIGH,0.0,17.8,48.1,141848.0
2024-01-10,Tomato,Bokaro,14.95,20.84,17.69,121.4,HIGH,0.0,17.8,48.1,134292.0
2024-01-10,Tomato,Hazaribagh,16.3,21.05,18.51,84.1,HIGH,0.0,17.8,48.1,87435.0
2024-01-10,Tomato,Deoghar,13.7,19.03,16.18,74.0,HIGH,0.0,17.8,48.1,83410.0
2024-01-10,Tomato,Dumka,15.19,20.5,17.66,60.1,HIGH,0.0,17.8,48.1,64872.0
2024-01-10,Potato,Ranchi,22.35,28.69,25.3,131.0,LOW,0.0,17.8,48.1,120791.0
2024-01-10,Potato,Jamshedpur,23.64,29.32,26.28,105.3,LOW,0.0,17.8,48.1,108016.0
2024-01-10,Potato,Dhanbad,22.75,31.07,26.62,84.6,LOW,0.0,17.8,48.1,93751.0
2024-01-10,Potato,Bokaro,21.49,27.02,24.06,63.6,LOW,0.0,17.8,48.1,69277.0
2024-01-10,Potato,Hazaribagh,17.8,24.14,20.75,70.8,MODERATE,0.0,17.8,48.1,62638.0
2024-01-10,Potato,Deoghar,19.62,24.07,21.69,50.3,LOW,0.0,17.8,48.1,45078.0
2024-01-10,Potato,Dumka,20.71,28.86,24.5,49.9,MODERATE,0.0,17.8,48.1,57098.0
2024-01-10,Onion,Ranchi,29.57,40.2,34.51,119.5,LOW,0.0,17.8,48.1,111277.0
2024-01-10,Onion,Jamshedpur,33.8,40.89,37.1,94.1,LOW,0.0,17.8,48.1,103487.0
2024-01-10,Onion,Dhanbad,32.07,41.85,36.62,83.5,LOW,0.0,17.8,48.1,83519.0
2024-01-10,Onion,Bokaro,30.94,43.54,36.8,67.8,LOW,0.0,17.8,48.1,77958.0
2024-01-10,Onion,Hazaribagh,31.74,42.68,36.83,53.8,LOW,0.0,17.8,48.1,61493.0
2024-01-10,Onion,Deoghar,33.99,43.39,38.36,53.4,LOW,0.0,17.8,48.1,46214.0
2024-01-10,Onion,Dumka,26.63,36.18,31.07,41.1,LOW,0.0,17.8,48.1,45195.0
2024-01-10,Green Chilli,Ranchi,39.91,50.06,44.63,177.9,HIGH,0.0,17.8,48.1,191180.0
2024-01-10,Green Chilli,Jamshedpur,27.78,38.44,32.74,152.2,HIGH,0.0,17.8,48.1,135941.0
2024-01-10,Green Chilli,Dhanbad,41.74,50.86,45.98,132.3,HIGH,0.0,17.8,48.1,133643.0
2024-01-10,Green Chilli,Bokaro,37.62,44.65,40.89,92.4,HIGH,0.0,17.8,48.1,90635.0
2024-01-10,Green Chilli,Hazaribagh,29.24,38.81,33.69,89.2,HIGH,0.0,17.8,48.1,97847.0
2024-01-10,Green Chilli,Deoghar,30.57,42.07,35.92,77.7,HIGH,0.0,17.8,48.1,85232.0
2024-01-10,Green Chilli,Dumka,28.48,34.35,31.21,63.5,HIGH,0.0,17.8,48.1,61490.0
2024-01-11,Tomato,Ranchi,19.72,24.93,22.14,205.6,HIGH,2.05,17.1,44.6,188280.0
2024-01-11,Tomato,Jamshedpur,18.9,22.9,20.76,153.7,HIGH,2.05,17.1,44.6,134610.0
2024-01-11,Tomato,Dhanbad,19.36,26.46,22.66,130.7,HIGH,2.05,17.1,44.6,126720.0
2024-01-11,Tomato,Bokaro,17.14,22.75,19.75,122.2,HIGH,2.05,17.1,44.6,120320.0
2024-01-11,Tomato,Hazaribagh,13.24,18.58,15.72,97.2,HIGH,2.05,17.1,44.6,108073.0
2024-01-11,Tomato,Deoghar,13.13,17.44,15.13,68.2,HIGH,2.05,17.1,44.6,63885.0
2024-01-11,Tomato,Dumka,11.97,15.62,13.67,56.1,HIGH,2.05,17.1,44.6,61629.0
2024-01-11,Potato,Ranchi,20.27,24.27,22.13,157.6,MODERATE,2.05,17.1,44.6,162402.0
2024-01-11,Potato,Jamshedpur,22.74,29.0,25.65,79.9,LOW,2.05,17.1,44.6,86082.0
2024-01-11,Potato,Dhanbad,21.47,27.23,24.15,69.8,LOW,2.05,17.1,44.6,64998.0
2024-01-11,Potato,Bokaro,19.81,25.9,22.64,72.6,MODERATE,2.05,17.1,44.6,76447.0
2024-01-11,Potato,Hazaribagh,18.76,23.09,20.77,65.0,MODERATE,2.05,17.1,44.6,72693.0
2024-01-11,Potato,Deoghar,20.41,28.23,24.05,54.1,MODERATE,2.05,17.1,44.6,53612.0
2024-01-11,Potato,Dumka,19.31,23.16,21.1,48.4,MODERATE,2.05,17.1,44.6,44264.0
2024-01-11,Onion,Ranchi,27.63,36.85,31.92,143.6,MODERATE,2.05,17.1,44.6,131283.0
2024-01-11,Onion,Jamshedpur,30.93,39.47,34.9,81.2,LOW,2.05,17.1,44.6,73311.0
2024-01-11,Onion,Dhanbad,31.92,40.03,35.69,76.5,LOW,2.05,17.1,44.6,73304.0
2024-01-11,Onion,Bokaro,37.53,46.62,41.76,55.5,LOW,2.05,17.1,44.6,57340.0
2024-01-11,Onion,Hazaribagh,27.57,38.39,32.6,51.1,LOW,2.05,17.1,44.6,44965.0
2024-01-11,Onion,Deoghar,27.28,36.01,31.34,38.8,LOW,2.05,17.1,44.6,34400.0
2024-01-11,Onion,Dumka,28.65,39.14,33.53,44.9,LOW,2.05,17.1,44.6,45251.0
2024-01-11,Green Chilli,Ranchi,27.54,35.02,31.02,215.5,HIGH,2.05,17.1,44.6,204118.0
2024-01-11,Green Chilli,Jamshedpur,36.95,50.37,43.19,146.7,HIGH,2.05,17.1,44.6,132192.0
2024-01-11,Green Chilli,Dhanbad,27.89,36.03,31.68,113.6,HIGH,2.05,17.1,44.6,129648.0
2024-01-11,Green Chilli,Bokaro,34.98,45.9,40.06,106.1,HIGH,2.05,17.1,44.6,94261.0
2024-01-11,Green Chilli,Hazaribagh,35.15,42.46,38.55,98.2,HIGH,2.05,17.1,44.6,108987.0
2024-01-11,Green Chilli,Deoghar,42.32,53.88,47.7,69.3,HIGH,2.05,17.1,44.6,67876.0
2024-01-11,Green Chilli,Dumka,27.75,38.66,32.82,66.2,HIGH,2.05,17.1,44.6,64045.0
2024-01-12,Tomato,Ranchi,13.77,17.27,15.4,215.0,HIGH,0.0,19.7,41.0,205050.0
2024-01-12,Tomato,Jamshedpur,22.88,27.94,25.23,165.2,HIGH,0.0,19.7,41.0,176258.0
2024-01-12,Tomato,Dhanbad,19.15,25.04,21.89,139.9,HIGH,0.0,19.7,41.0,150625.0
2024-01-12,Tomato,Bokaro,14.05,19.56,16.61,109.1,HIGH,0.0,19.7,41.0,112288.0
2024-01-12,Tomato,Hazaribagh,16.62,23.2,19.68,103.7,HIGH,0.0,19.7,41.0,100355.0
2024-01-12,Tomato,Deoghar,15.16,18.0,16.48,86.7,HIGH,0.0,19.7,41.0,74697.0
2024-01-12,Tomato,Dumka,15.72,18.75,17.13,82.6,HIGH,0.0,19.7,41.0,88633.0
2024-01-12,Potato,Ranchi,17.95,23.07,20.33,96.0,LOW,0.0,19.7,41.0,81758.0
2024-01-12,Potato,Jamshedpur,20.63,28.48,24.28,107.0,LOW,0.0,19.7,41.0,102925.0
2024-01-12,Potato,Dhanbad,22.78,27.79,25.11,95.1,MODERATE,0.0,19.7,41.0,102943.0
2024-01-12,Potato,Bokaro,20.49,28.71,24.31,51.6,LOW,0.0,19.7,41.0,58776.0
2024-01-12,Potato,Hazaribagh,16.98,22.31,19.46,55.8,LOW,0.0,19.7,41.0,62130.0
2024-01-12,Potato,Deoghar,21.16,27.27,24.0,38.9,LOW,0.0,19.7,41.0,39651.0
2024-01-12,Potato,Dumka,17.93,22.89,20.24,30.4,LOW,0.0,19.7,41.0,29214.0
2024-01-12,Onion,Ranchi,27.41,37.28,32.0,111.5,LOW,0.0,19.7,41.0,122797.0
2024-01-12,Onion,Jamshedpur,33.45,46.14,39.35,97.6,LOW,0.0,19.7,41.0,83662.0
2024-01-12,Onion,Dhanbad,29.13,38.92,33.68,81.1,LOW,0.0,19.7,41.0,72910.0
2024-01-12,Onion,Bokaro,31.56,41.65,36.25,57.9,LOW,0.0,19.7,41.0,49911.0
2024-01-12,Onion,Hazaribagh,30.43,37.46,33.7,60.6,LOW,0.0,19.7,41.0,54048.0
2024-01-12,Onion,Deoghar,28.41,34.28,31.14,50.7,LOW,0.0,19.7,41.0,57504.0
2024-01-12,Onion,Dumka,29.12,40.86,34.58,40.0,LOW,0.0,19.7,41.0,34969.0
2024-01-12,Green Chilli,Ranchi,46.2,61.14,53.15,212.9,HIGH,0.0,19.7,41.0,208367.0
2024-01-12,Green Chilli,Jamshedpur,37.19,48.37,42.39,165.9,HIGH,0.0,19.7,41.0,190464.0
2024-01-12,Green Chilli,Dhanbad,35.32,47.32,40.9,168.0,HIGH,0.0,19.7,41.0,158009.0
2024-01-12,Green Chilli,Bokaro,30.8,42.93,36.44,103.8,HIGH,0.0,19.7,41.0,114309.0
2024-01-12,Green Chilli,Hazaribagh,42.16,51.39,46.45,96.0,HIGH,0.0,19.7,41.0,97005.0
2024-01-12,Green Chilli,Deoghar,30.88,39.24,34.77,74.1,HIGH,0.0,19.7,41.0,72878.0
2024-01-12,Green Chilli,Dumka,22.07,27.62,24.65,73.0,HIGH,0.0,19.7,41.0,66197.0
2024-01-13,Tomato,Ranchi,11.63,16.32,13.81,233.5,HIGH,0.0,19.4,51.2,257468.0
2024-01-13,Tomato,Jamshedpur,17.99,24.48,21.01,135.3,HIGH,0.0,19.4,51.2,137154.0
2024-01-13,Tomato,Dhanbad,17.74,24.88,21.06,142.6,HIGH,0.0,19.4,51.2,151363.0
2024-01-13,Tomato,Bokaro,16.47,20.88,18.52,73.3,MODERATE,0.0,19.4,51.2,70257.0
2024-01-13,Tomato,Hazaribagh,17.76,21.36,19.43,98.8,HIGH,0.0,19.4,51.2,107095.0
2024-01-13,Tomato,Deoghar,14.69,19.37,16.87,74.6,HIGH,0.0,19.4,51.2,64197.0
2024-01-13,Tomato,Dumka,9.81,13.77,11.65,73.7,HIGH,0.0,19.4,51.2,67481.0
2024-01-13,Potato,Ranchi,20.2,28.37,24.0,127.3,LOW,0.0,19.4,51.2,117232.0
2024-01-13,Potato,Jamshedpur,24.11,28.93,26.35,100.1,LOW,0.0,19.4,51.2,90945.0
2024-01-13,Potato,Dhanbad,22.85,29.73,26.05,94.0,MODERATE,0.0,19.4,51.2,97553.0
2024-01-13,Potato,Bokaro,21.26,28.05,24.42,73.7,MODERATE,0.0,19.4,51.2,81751.0
2024-01-13,Potato,Hazaribagh,21.06,25.38,23.07,69.9,MODERATE,0.0,19.4,51.2,64153.0
2024-01-13,Potato,Deoghar,22.45,28.43,25.23,58.3,MODERATE,0.0,19.4,51.2,63036.0
2024-01-13,Potato,Dumka,20.21,25.35,22.6,42.3,LOW,0.0,19.4,51.2,44244.0
2024-01-13,Onion,Ranchi,34.37,42.43,38.12,103.8,LOW,0.0,19.4,51.2,110710.0
2024-01-13,Onion,Jamshedpur,35.03,42.94,38.71,101.5,LOW,0.0,19.4,51.2,89543.0
2024-01-13,Onion,Dhanbad,34.4,44.55,39.12,62.4,LOW,0.0,19.4,51.2,61214.0
2024-01-13,Onion,Bokaro,30.59,39.41,34.69,40.1,LOW,0.0,19.4,51.2,39159.0
2024-01-13,Onion,Hazaribagh,28.0,34.56,31.05,56.7,LOW,0.0,19.4,51.2,59041.0
2024-01-13,Onion,Deoghar,37.49,48.22,42.48,48.2,LOW,0.0,19.4,51.2,53937.0
2024-01-13,Onion,Dumka,29.2,39.91,34.18,36.1,LOW,0.0,19.4,51.2,37705.0
2024-01-13,Green Chilli,Ranchi,40.76,53.98,46.91,188.2,HIGH,0.0,19.4,51.2,208313.0
2024-01-13,Green Chilli,Jamshedpur,45.14,60.02,52.06,159.8,HIGH,0.0,19.4,51.2,168039.0
2024-01-13,Green Chilli,Dhanbad,31.05,39.65,35.05,120.3,HIGH,0.0,19.4,51.2,131565.0
2024-01-13,Green Chilli,Bokaro,27.81,35.72,31.49,105.9,HIGH,0.0,19.4,51.2,96861.0
2024-01-13,Green Chilli,Hazaribagh,33.24,40.82,36.77,72.7,MODERATE,0.0,19.4,51.2,75466.0
2024-01-13,Green Chilli,Deoghar,33.7,41.91,37.52,57.6,MODERATE,0.0,19.4,51.2,50873.0
2024-01-13,Green Chilli,Dumka,31.01,38.08,34.3,54.3,MODERATE,0.0,19.4,51.2,50901.0
2024-01-14,Tomato,Ranchi,17.7,22.8,20.07,190.9,HIGH,0.0,17.6,48.9,170708.0
2024-01-14,Tomato,Jamshedpur,17.51,21.25,19.25,172.8,HIGH,0.0,17.6,48.9,175404.0
2024-01-14,Tomato,Dhanbad,16.89,21.77,19.16,122.8,HIGH,0.0,17.6,48.9,133197.0
2024-01-14,Tomato,Bokaro,18.67,23.93,21.12,97.2,HIGH,0.0,17.6,48.9,106547.0
2024-01-14,Tomato,Hazaribagh,17.64,21.58,19.47,91.3,HIGH,0.0,17.6,48.9,90409.0
2024-01-14,Tomato,Deoghar,11.04,14.91,12.84,89.6,HIGH,0.0,17.6,48.9,84596.0
2024-01-14,Tomato,Dumka,14.77,18.9,16.69,71.6,HIGH,0.0,17.6,48.9,67368.0
2024-01-14,Potato,Ranchi,18.45,24.96,21.48,99.2,LOW,0.0,17.6,48.9,111997.0
2024-01-14,Potato,Jamshedpur,22.26,30.67,26.17,120.8,MODERATE,0.0,17.6,48.9,138878.0
2024-01-14,Potato,Dhanbad,21.57,29.93,25.46,58.3,LOW,0.0,17.6,48.9,63397.0
2024-01-14,Potato,Bokaro,24.01,28.57,26.13,78.6,MODERATE,0.0,17.6,48.9,78062.0
2024-01-14,Potato,Hazaribagh,19.34,25.31,22.12,65.4,MODERATE,0.0,17.6,48.9,66423.0
2024-01-14,Potato,Deoghar,23.73,29.28,26.31,44.9,LOW,0.0,17.6,48.9,48847.0
2024-01-14,Potato,Dumka,17.94,24.74,21.1,34.7,LOW,0.0,17.6,48.9,38759.0
2024-01-14,Onion,Ranchi,32.96,40.96,36.68,128.4,LOW,0.0,17.6,48.9,132495.0
2024-01-14,Onion,Jamshedpur,30.71,40.11,35.08,90.7,LOW,0.0,17.6,48.9,85157.0
2024-01-14,Onion,Dhanbad,31.85,38.18,34.79,81.4,LOW,0.0,17.6,48.9,92372.0
2024-01-14,Onion,Bokaro,29.72,39.65,34.34,59.5,LOW,0.0,17.6,48.9,54001.0
2024-01-14,Onion,Hazaribagh,32.57,40.46,36.24,59.5,LOW,0.0,17.6,48.9,66877.0
2024-01-14,Onion,Deoghar,29.89,40.81,34.97,47.4,LOW,0.0,17.6,48.9,43635.0
2024-01-14,Onion,Dumka,28.9,35.89,32.15,35.9,LOW,0.0,17.6,48.9,35146.0
2024-01-14,Green Chilli,Ranchi,32.59,44.2,37.99,160.2,MODERATE,0.0,17.6,48.9,173265.0
2024-01-14,Green Chilli,Jamshedpur,28.99,35.69,32.11,158.1,HIGH,0.0,17.6,48.9,134589.0
2024-01-14,Green Chilli,Dhanbad,24.43,29.19,26.64,148.2,HIGH,0.0,17.6,48.9,135218.0
2024-01-14,Green Chilli,Bokaro,39.0,47.0,42.72,103.6,HIGH,0.0,17.6,48.9,100344.0
2024-01-14,Green Chilli,Hazaribagh,19.58,24.01,21.64,74.4,MODERATE,0.0,17.6,48.9,67603.0
2024-01-14,Green Chilli,Deoghar,25.63,35.28,30.12,74.8,HIGH,0.0,17.6,48.9,77992.0
2024-01-14,Green Chilli,Dumka,34.56,44.02,38.96,60.2,HIGH,0.0,17.6,48.9,58455.0
2024-01-15,Tomato,Ranchi,14.15,18.19,16.03,177.0,HIGH,0.0,19.0,51.3,165819.0
2024-01-15,Tomato,Jamshedpur,16.67,22.71,19.48,174.8,HIGH,0.0,19.0,51.3,162531.0
2024-01-15,Tomato,Dhanbad,17.41,21.15,19.15,138.0,HIGH,0.0,19.0,51.3,156373.0
2024-01-15,Tomato,Bokaro,22.33,30.65,26.2,121.1,HIGH,0.0,19.0,51.3,117438.0
2024-01-15,Tomato,Hazaribagh,14.44,19.13,16.62,90.5,HIGH,0.0,19.0,51.3,98181.0
2024-01-15,Tomato,Deoghar,15.49,21.28,18.18,97.4,HIGH,0.0,19.0,51.3,107580.0
2024-01-15,Tomato,Dumka,14.18,19.53,16.67,84.7,HIGH,0.0,19.0,51.3,79765.0
2024-01-15,Potato,Ranchi,20.5,24.87,22.53,117.7,LOW,0.0,19.0,51.3,127616.0
2024-01-15,Potato,Jamshedpur,20.91,26.77,23.64,118.2,MODERATE,0.0,19.0,51.3,131557.0
2024-01-15,Potato,Dhanbad,19.79,27.04,23.16,85.1,LOW,0.0,19.0,51.3,91466.0
2024-01-15,Potato,Bokaro,22.14,27.37,24.57,65.9,LOW,0.0,19.0,51.3,65957.0
2024-01-15,Potato,Hazaribagh,19.4,24.64,21.84,60.2,LOW,0.0,19.0,51.3,65381.0
2024-01-15,Potato,Deoghar,21.15,28.48,24.56,49.1,LOW,0.0,19.0,51.3,51722.0
2024-01-15,Potato,Dumka,16.66,22.66,19.45,42.4,LOW,0.0,19.0,51.3,48259.0
2024-01-15,Onion,Ranchi,29.44,41.38,34.99,127.3,LOW,0.0,19.0,51.3,121650.0
2024-01-15,Onion,Jamshedpur,35.45,49.85,42.15,92.3,LOW,0.0,19.0,51.3,81053.0
2024-01-15,Onion,Dhanbad,33.28,41.47,37.09,79.9,LOW,0.0,19.0,51.3,86798.0
2024-01-15,Onion,Bokaro,27.5,37.99,32.38,61.6,LOW,0.0,19.0,51.3,57928.0
2024-01-15,Onion,Hazaribagh,25.31,33.33,29.04,53.0,LOW,0.0,19.0,51.3,55520.0
2024-01-15,Onion,Deoghar,31.42,38.73,34.82,42.6,LOW,0.0,19.0,51.3,45308.0
2024-01-15,Onion,Dumka,33.33,39.93,36.4,36.4,LOW,0.0,19.0,51.3,34743.0
2024-01-15,Green Chilli,Ranchi,33.63,42.72,37.86,185.4,HIGH,0.0,19.0,51.3,210159.0
2024-01-15,Green Chilli,Jamshedpur,25.41,35.0,29.87,148.4,HIGH,0.0,19.0,51.3,159355.0
2024-01-15,Green Chilli,Dhanbad,27.26,35.44,31.06,134.9,HIGH,0.0,19.0,51.3,146202.0
2024-01-15,Green Chilli,Bokaro,24.93,29.73,27.16,135.8,HIGH,0.0,19.0,51.3,154480.0
2024-01-15,Green Chilli,Hazaribagh,30.46,41.08,35.4,87.0,HIGH,0.0,19.0,51.3,87825.0
2024-01-15,Green Chilli,Deoghar,29.84,39.53,34.35,97.4,HIGH,0.0,19.0,51.3,88679.0
2024-01-15,Green Chilli,Dumka,28.16,35.49,31.57,64.8,HIGH,0.0,19.0,51.3,66328.0
2024-01-16,Tomato,Ranchi,16.56,20.38,18.34,201.8,HIGH,0.0,17.2,42.1,176979.0
2024-01-16,Tomato,Jamshedpur,15.24,21.45,18.13,143.5,HIGH,0.0,17.2,42.1,125163.0
2024-01-16,Tomato,Dhanbad,14.48,18.99,16.58,145.3,HIGH,0.0,17.2,42.1,157262.0
2024-01-16,Tomato,Bokaro,15.61,20.67,17.96,115.4,HIGH,0.0,17.2,42.1,116166.0
2024-01-16,Tomato,Hazaribagh,12.06,15.19,13.52,83.1,HIGH,0.0,17.2,42.1,82294.0
2024-01-16,Tomato,Deoghar,13.77,17.09,15.31,84.2,HIGH,0.0,17.2,42.1,75448.0
2024-01-16,Tomato,Dumka,15.07,18.93,16.87,84.6,HIGH,0.0,17.2,42.1,89322.0
2024-01-16,Potato,Ranchi,18.62,25.2,21.68,118.9,LOW,0.0,17.2,42.1,112039.0
2024-01-16,Potato,Jamshedpur,20.89,28.99,24.66,116.1,MODERATE,0.0,17.2,42.1,108961.0
2024-01-16,Potato,Dhanbad,22.69,29.61,25.91,81.5,LOW,0.0,17.2,42.1,84480.0
2024-01-16,Potato,Bokaro,20.63,25.06,22.69,88.9,HIGH,0.0,17.2,42.1,94062.0
2024-01-16,Potato,Hazaribagh,18.12,21.78,19.82,55.5,LOW,0.0,17.2,42.1,54615.0
2024-01-16,Potato,Deoghar,19.65,24.23,21.78,51.5,LOW,0.0,17.2,42.1,50588.0
2024-01-16,Potato,Dumka,17.72,23.96,20.62,58.4,HIGH,0.0,17.2,42.1,57919.0
2024-01-16,Onion,Ranchi,31.55,43.92,37.3,140.9,MODERATE,0.0,17.2,42.1,140554.0
2024-01-16,Onion,Jamshedpur,30.28,40.79,35.17,95.9,LOW,0.0,17.2,42.1,83582.0
2024-01-16,Onion,Dhanbad,26.45,36.77,31.25,78.8,LOW,0.0,17.2,42.1,78646.0
2024-01-16,Onion,Bokaro,34.27,43.94,38.77,71.4,LOW,0.0,17.2,42.1,64565.0
2024-01-16,Onion,Hazaribagh,26.59,31.56,28.9,61.2,LOW,0.0,17.2,42.1,59951.0
2024-01-16,Onion,Deoghar,28.48,33.99,31.04,45.1,LOW,0.0,17.2,42.1,46047.0
2024-01-16,Onion,Dumka,29.1,35.55,32.1,38.3,LOW,0.0,17.2,42.1,39755.0
2024-01-16,Green Chilli,Ranchi,30.53,38.89,34.42,208.9,HIGH,0.0,17.2,42.1,225172.0
2024-01-16,Green Chilli,Jamshedpur,37.33,48.27,42.42,122.1,MODERATE,0.0,17.2,42.1,131481.0
2024-01-16,Green Chilli,Dhanbad,24.08,29.7,26.69,147.5,HIGH,0.0,17.2,42.1,138070.0
2024-01-16,Green Chilli,Bokaro,33.91,44.48,38.83,105.7,HIGH,0.0,17.2,42.1,121350.0
2024-01-16,Green Chilli,Hazaribagh,32.55,43.11,37.46,103.0,HIGH,0.0,17.2,42.1,114123.0
2024-01-16,Green Chilli,Deoghar,39.14,50.86,44.59,86.7,HIGH,0.0,17.2,42.1,95357.0
2024-01-16,Green Chilli,Dumka,33.96,47.74,40.37,71.5,HIGH,0.0,17.2,42.1,81904.0
2024-01-17,Tomato,Ranchi,15.93,20.62,18.11,228.3,HIGH,0.0,17.1,39.4,237661.0
2024-01-17,Tomato,Jamshedpur,21.2,26.64,23.73,168.6,HIGH,0.0,17.1,39.4,160036.0
2024-01-17,Tomato,Dhanbad,18.16,24.95,21.32,145.2,HIGH,0.0,17.1,39.4,142860.0
2024-01-17,Tomato,Bokaro,15.88,20.73,18.14,87.6,MODERATE,0.0,17.1,39.4,75016.0
2024-01-17,Tomato,Hazaribagh,11.3,15.01,13.03,109.5,HIGH,0.0,17.1,39.4,102110.0
2024-01-17,Tomato,Deoghar,16.27,21.34,18.63,94.0,HIGH,0.0,17.1,39.4,80513.0
2024-01-17,Tomato,Dumka,14.3,18.84,16.41,81.6,HIGH,0.0,17.1,39.4,80246.0
2024-01-17,Potato,Ranchi,20.37,27.75,23.8,114.3,LOW,0.0,17.1,39.4,127778.0
2024-01-17,Potato,Jamshedpur,21.39,29.65,25.23,107.1,LOW,0.0,17.1,39.4,108690.0
2024-01-17,Potato,Dhanbad,22.21,29.52,25.61,90.1,MODERATE,0.0,17.1,39.4,96177.0
2024-01-17,Potato,Bokaro,19.89,25.7,22.59,60.1,LOW,0.0,17.1,39.4,56499.0
2024-01-17,Potato,Hazaribagh,19.85,24.49,22.01,74.7,MODERATE,0.0,17.1,39.4,64525.0
2024-01-17,Potato,Deoghar,20.72,24.67,22.56,61.5,MODERATE,0.0,17.1,39.4,60378.0
2024-01-17,Potato,Dumka,17.06,23.14,19.89,45.2,MODERATE,0.0,17.1,39.4,49411.0
2024-01-17,Onion,Ranchi,32.65,42.04,37.02,124.7,LOW,0.0,17.1,39.4,128568.0
2024-01-17,Onion,Jamshedpur,33.52,41.34,37.16,69.4,LOW,0.0,17.1,39.4,68461.0
2024-01-17,Onion,Dhanbad,30.68,41.95,35.92,82.3,LOW,0.0,17.1,39.4,92810.0
2024-01-17,Onion,Bokaro,34.46,41.03,37.52,70.5,LOW,0.0,17.1,39.4,79488.0
2024-01-17,Onion,Hazaribagh,28.23,38.2,32.87,47.0,LOW,0.0,17.1,39.4,53630.0
2024-01-17,Onion,Deoghar,29.37,38.31,33.53,49.3,LOW,0.0,17.1,39.4,43061.0
2024-01-17,Onion,Dumka,31.54,41.6,36.22,25.4,LOW,0.0,17.1,39.4,24769.0
2024-01-17,Green Chilli,Ranchi,29.53,39.79,34.3,223.1,HIGH,0.0,17.1,39.4,194656.0
2024-01-17,Green Chilli,Jamshedpur,24.38,31.38,27.64,178.5,HIGH,0.0,17.1,39.4,179026.0
2024-01-17,Green Chilli,Dhanbad,30.2,40.65,35.06,113.5,HIGH,0.0,17.1,39.4,109039.0
2024-01-17,Green Chilli,Bokaro,24.0,30.84,27.18,115.3,HIGH,0.0,17.1,39.4,130608.0
2024-01-17,Green Chilli,Hazaribagh,22.26,30.62,26.15,107.1,HIGH,0.0,17.1,39.4,103187.0
2024-01-17,Green Chilli,Deoghar,28.62,37.78,32.88,68.4,HIGH,0.0,17.1,39.4,77155.0
2024-01-17,Green Chilli,Dumka,23.13,32.53,27.5,67.0,HIGH,0.0,17.1,39.4,59977.0
2024-01-18,Tomato,Ranchi,14.85,18.51,16.55,272.2,HIGH,0.0,15.4,40.6,258730.0
2024-01-18,Tomato,Jamshedpur,17.21,23.6,20.18,161.8,HIGH,0.0,15.4,40.6,159198.0
2024-01-18,Tomato,Dhanbad,16.42,19.88,18.03,125.2,HIGH,0.0,15.4,40.6,139664.0
2024-01-18,Tomato,Bokaro,15.59,18.99,17.17,108.1,HIGH,0.0,15.4,40.6,114182.0
2024-01-18,Tomato,Hazaribagh,13.85,16.84,15.24,108.4,HIGH,0.0,15.4,40.6,106484.0
2024-01-18,Tomato,Deoghar,14.86,18.51,16.56,96.2,HIGH,0.0,15.4,40.6,82695.0
2024-01-18,Tomato,Dumka,10.07,13.36,11.6,88.1,HIGH,0.0,15.4,40.6,77757.0
2024-01-18,Potato,Ranchi,21.13,27.13,23.92,135.2,MODERATE,0.0,15.4,40.6,130904.0
2024-01-18,Potato,Jamshedpur,22.32,29.01,25.43,98.3,LOW,0.0,15.4,40.6,101058.0
2024-01-18,Potato,Dhanbad,22.14,27.88,24.81,84.8,LOW,0.0,15.4,40.6,82797.0
2024-01-18,Potato,Bokaro,20.37,28.43,24.12,58.8,LOW,0.0,15.4,40.6,50373.0
2024-01-18,Potato,Hazaribagh,18.38,22.91,20.49,68.6,MODERATE,0.0,15.4,40.6,74518.0
2024-01-18,Potato,Deoghar,18.87,26.51,22.42,52.1,LOW,0.0,15.4,40.6,44947.0
2024-01-18,Potato,Dumka,19.5,23.74,21.47,40.4,LOW,0.0,15.4,40.6,38416.0
2024-01-18,Onion,Ranchi,30.33,38.91,34.32,133.1,LOW,0.0,15.4,40.6,146782.0
2024-01-18,Onion,Jamshedpur,29.23,41.05,34.73,100.9,LOW,0.0,15.4,40.6,100140.0
2024-01-18,Onion,Dhanbad,36.6,45.46,40.72,78.1,LOW,0.0,15.4,40.6,78195.0
