date,commodity,region,demand_quantity_kg,modal_price_per_kg,day_of_week,day_of_month,month,year,season,is_weekend,festival_flag,is_synthetic,data_source
2024-07-11,Tomato,Patna,5984.6,24.54,Thursday,11,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-12,Tomato,Patna,7562.2,28.6,Friday,12,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-13,Tomato,Patna,6592.2,30.88,Saturday,13,7,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-14,Tomato,Patna,6970.3,24.33,Sunday,14,7,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-15,Tomato,Patna,5857.8,22.91,Monday,15,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-16,Tomato,Patna,5446.9,32.01,Tuesday,16,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-17,Tomato,Patna,6394.0,21.7,Wednesday,17,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-18,Tomato,Patna,6091.7,27.57,Thursday,18,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-19,Tomato,Patna,6911.6,22.35,Friday,19,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-20,Tomato,Patna,6840.1,28.21,Saturday,20,7,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-21,Tomato,Patna,6802.1,26.69,Sunday,21,7,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-22,Tomato,Patna,5191.1,24.58,Monday,22,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-23,Tomato,Patna,5763.5,28.97,Tuesday,23,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-24,Tomato,Patna,5205.9,31.21,Wednesday,24,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-25,Tomato,Patna,6195.8,23.25,Thursday,25,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-26,Tomato,Patna,6394.7,30.08,Friday,26,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-27,Tomato,Patna,6448.1,34.59,Saturday,27,7,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-28,Tomato,Patna,6206.3,33.37,Sunday,28,7,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-29,Tomato,Patna,5124.2,36.67,Monday,29,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-30,Tomato,Patna,5816.5,28.48,Tuesday,30,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-31,Tomato,Patna,5770.0,31.83,Wednesday,31,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-01,Tomato,Patna,5803.8,26.16,Thursday,1,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-02,Tomato,Patna,5805.9,33.57,Friday,2,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-03,Tomato,Patna,6038.8,25.63,Saturday,3,8,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-04,Tomato,Patna,6498.3,29.05,Sunday,4,8,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-05,Tomato,Patna,4684.5,35.56,Monday,5,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-06,Tomato,Patna,4794.1,36.14,Tuesday,6,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-07,Tomato,Patna,5582.1,24.28,Wednesday,7,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-08,Tomato,Patna,5276.8,31.93,Thursday,8,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-09,Tomato,Patna,6699.3,23.24,Friday,9,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-10,Tomato,Patna,6797.6,26.12,Saturday,10,8,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-11,Tomato,Patna,5730.8,32.27,Sunday,11,8,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-12,Tomato,Patna,4543.7,29.24,Monday,12,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-13,Tomato,Patna,5499.1,31.0,Tuesday,13,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-14,Tomato,Patna,5490.0,27.82,Wednesday,14,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-15,Tomato,Patna,5062.9,29.6,Thursday,15,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-16,Tomato,Patna,5909.9,31.26,Friday,16,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-17,Tomato,Patna,5904.6,29.8,Saturday,17,8,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-18,Tomato,Patna,5611.9,39.0,Sunday,18,8,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-19,Tomato,Patna,4741.7,29.55,Monday,19,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-20,Tomato,Patna,5056.1,31.81,Tuesday,20,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-21,Tomato,Patna,5183.2,34.57,Wednesday,21,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-22,Tomato,Patna,4980.1,30.59,Thursday,22,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-23,Tomato,Patna,5386.8,31.65,Friday,23,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-24,Tomato,Patna,6689.3,27.33,Saturday,24,8,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-25,Tomato,Patna,5424.0,38.85,Sunday,25,8,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-26,Tomato,Patna,4476.6,35.15,Monday,26,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-27,Tomato,Patna,4801.1,44.3,Tuesday,27,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-28,Tomato,Patna,4713.8,32.9,Wednesday,28,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-29,Tomato,Patna,5176.0,27.73,Thursday,29,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-30,Tomato,Patna,5563.9,30.93,Friday,30,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-31,Tomato,Patna,5626.1,31.47,Saturday,31,8,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-09-01,Tomato,Patna,5561.2,40.02,Sunday,1,9,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-09-02,Tomato,Patna,4670.8,34.06,Monday,2,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-09-03,Tomato,Patna,4594.2,34.51,Tuesday,3,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-09-04,Tomato,Patna,4717.9,39.86,Wednesday,4,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-09-05,Tomato,Patna,4857.2,30.79,Thursday,5,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-09-06,Tomato,Patna,5432.0,31.51,Friday,6,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-09-07,Tomato,Patna,6062.9,38.14,Saturday,7,9,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-09-08,Tomato,Patna,5780.6,29.91,Sunday,8,9,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-09-09,Tomato,Patna,4191.4,32.75,Monday,9,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-09-10,Tomato,Patna,4541.1,33.1,Tuesday,10,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-09-11,Tomato,Patna,4452.3,35.55,Wednesday,11,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-09-12,Tomato,Patna,4586.3,36.49,Thursday,12,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-09-13,Tomato,Patna,5318.0,34.8,Friday,13,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-09-14,Tomato,Patna,5809.8,33.72,Saturday,14,9,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-09-15,Tomato,Patna,4934.6,37.74,Sunday,15,9,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-09-16,Tomato,Patna,4241.9,36.43,Monday,16,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-09-17,Tomato,Patna,4871.7,30.2,Tuesday,17,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-09-18,Tomato,Patna,4730.3,33.96,Wednesday,18,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-09-19,Tomato,Patna,4177.9,33.74,Thursday,19,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-09-20,Tomato,Patna,5629.2,30.76,Friday,20,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-09-21,Tomato,Patna,5075.4,37.69,Saturday,21,9,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-09-22,Tomato,Patna,4603.1,39.19,Sunday,22,9,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-09-23,Tomato,Patna,3748.5,36.78,Monday,23,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-09-24,Tomato,Patna,4497.3,34.8,Tuesday,24,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-09-25,Tomato,Patna,4407.5,34.18,Wednesday,25,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-09-26,Tomato,Patna,4128.5,41.03,Thursday,26,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-09-27,Tomato,Patna,4816.9,40.55,Friday,27,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-09-28,Tomato,Patna,5498.9,39.57,Saturday,28,9,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-09-29,Tomato,Patna,5097.0,28.89,Sunday,29,9,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-09-30,Tomato,Patna,3773.1,39.99,Monday,30,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-10-01,Tomato,Patna,4115.0,39.38,Tuesday,1,10,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-10-02,Tomato,Patna,4227.6,38.47,Wednesday,2,10,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-10-03,Tomato,Patna,4169.1,42.49,Thursday,3,10,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-10-04,Tomato,Patna,4934.9,39.62,Friday,4,10,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-10-05,Tomato,Patna,5025.3,36.76,Saturday,5,10,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-10-06,Tomato,Patna,4684.5,40.06,Sunday,6,10,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-10-07,Tomato,Patna,4130.9,39.79,Monday,7,10,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-10-08,Tomato,Patna,4009.1,42.0,Tuesday,8,10,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-10-09,Tomato,Patna,3940.5,43.3,Wednesday,9,10,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-10-10,Tomato,Patna,4162.5,31.75,Thursday,10,10,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-10-11,Tomato,Patna,5127.2,32.46,Friday,11,10,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-10-12,Tomato,Patna,5354.0,39.37,Saturday,12,10,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-10-13,Tomato,Patna,4626.3,40.58,Sunday,13,10,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-10-14,Tomato,Patna,3198.8,42.5,Monday,14,10,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-10-15,Tomato,Patna,4206.9,40.46,Tuesday,15,10,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-10-16,Tomato,Patna,4475.2,34.39,Wednesday,16,10,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-10-17,Tomato,Patna,3929.7,41.03,Thursday,17,10,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-10-18,Tomato,Patna,5300.7,42.19,Friday,18,10,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-10-19,Tomato,Patna,4866.5,40.66,Saturday,19,10,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-10-20,Tomato,Patna,6492.3,38.44,Sunday,20,10,2024,Kharif,1,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-10-21,Tomato,Patna,4882.8,43.17,Monday,21,10,2024,Kharif,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-10-22,Tomato,Patna,5637.0,40.53,Tuesday,22,10,2024,Kharif,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-10-23,Tomato,Patna,5787.3,42.08,Wednesday,23,10,2024,Kharif,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-10-24,Tomato,Patna,5443.1,44.18,Thursday,24,10,2024,Kharif,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-10-25,Tomato,Patna,6598.7,39.56,Friday,25,10,2024,Kharif,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-10-26,Tomato,Patna,7085.0,39.01,Saturday,26,10,2024,Kharif,1,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-10-27,Tomato,Patna,6127.8,43.41,Sunday,27,10,2024,Kharif,1,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-10-28,Tomato,Patna,5337.3,43.89,Monday,28,10,2024,Kharif,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-10-29,Tomato,Patna,6139.8,42.33,Tuesday,29,10,2024,Kharif,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-10-30,Tomato,Patna,5430.1,38.12,Wednesday,30,10,2024,Kharif,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-10-31,Tomato,Patna,6381.8,34.58,Thursday,31,10,2024,Kharif,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-11-01,Tomato,Patna,6624.2,43.4,Friday,1,11,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-11-02,Tomato,Patna,6322.7,42.12,Saturday,2,11,2024,Rabi,1,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-11-03,Tomato,Patna,6048.7,49.98,Sunday,3,11,2024,Rabi,1,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-11-04,Tomato,Patna,5210.7,41.63,Monday,4,11,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-11-05,Tomato,Patna,5578.5,43.03,Tuesday,5,11,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-11-06,Tomato,Patna,5842.5,38.51,Wednesday,6,11,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-11-07,Tomato,Patna,5629.1,48.18,Thursday,7,11,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-11-08,Tomato,Patna,6209.5,47.2,Friday,8,11,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-11-09,Tomato,Patna,6808.4,37.95,Saturday,9,11,2024,Rabi,1,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-11-10,Tomato,Patna,6714.2,41.76,Sunday,10,11,2024,Rabi,1,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-11-11,Tomato,Patna,5622.0,35.51,Monday,11,11,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-11-12,Tomato,Patna,5434.2,41.08,Tuesday,12,11,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-11-13,Tomato,Patna,5209.9,38.04,Wednesday,13,11,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-11-14,Tomato,Patna,5403.6,44.69,Thursday,14,11,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-11-15,Tomato,Patna,6407.3,37.12,Friday,15,11,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-11-16,Tomato,Patna,4979.5,40.58,Saturday,16,11,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-11-17,Tomato,Patna,4060.3,40.89,Sunday,17,11,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-11-18,Tomato,Patna,3384.4,40.97,Monday,18,11,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-11-19,Tomato,Patna,4062.7,32.17,Tuesday,19,11,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-11-20,Tomato,Patna,3936.9,41.07,Wednesday,20,11,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-11-21,Tomato,Patna,3779.0,48.58,Thursday,21,11,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-11-22,Tomato,Patna,4311.8,40.97,Friday,22,11,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-11-23,Tomato,Patna,4206.7,51.22,Saturday,23,11,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-11-24,Tomato,Patna,4329.4,42.02,Sunday,24,11,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-11-25,Tomato,Patna,3349.0,42.69,Monday,25,11,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-11-26,Tomato,Patna,3725.4,39.92,Tuesday,26,11,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-11-27,Tomato,Patna,3668.5,41.88,Wednesday,27,11,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-11-28,Tomato,Patna,3864.3,39.43,Thursday,28,11,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-11-29,Tomato,Patna,4895.7,41.08,Friday,29,11,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-11-30,Tomato,Patna,5128.1,32.46,Saturday,30,11,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-12-01,Tomato,Patna,3745.3,46.48,Sunday,1,12,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-12-02,Tomato,Patna,3361.3,40.75,Monday,2,12,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-12-03,Tomato,Patna,3768.6,36.91,Tuesday,3,12,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-12-04,Tomato,Patna,4231.5,37.97,Wednesday,4,12,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-12-05,Tomato,Patna,3905.5,45.32,Thursday,5,12,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-12-06,Tomato,Patna,4185.9,44.54,Friday,6,12,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-12-07,Tomato,Patna,4713.2,40.03,Saturday,7,12,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-12-08,Tomato,Patna,4658.9,37.5,Sunday,8,12,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-12-09,Tomato,Patna,3363.8,41.01,Monday,9,12,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-12-10,Tomato,Patna,3791.9,44.41,Tuesday,10,12,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-12-11,Tomato,Patna,4051.0,40.52,Wednesday,11,12,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-12-12,Tomato,Patna,4031.4,37.9,Thursday,12,12,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-12-13,Tomato,Patna,4411.6,43.89,Friday,13,12,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-12-14,Tomato,Patna,4238.4,42.89,Saturday,14,12,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-12-15,Tomato,Patna,4224.2,45.01,Sunday,15,12,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-12-16,Tomato,Patna,3665.5,39.76,Monday,16,12,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-12-17,Tomato,Patna,3621.0,39.06,Tuesday,17,12,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-12-18,Tomato,Patna,4114.9,35.95,Wednesday,18,12,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-12-19,Tomato,Patna,4318.4,36.9,Thursday,19,12,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-12-20,Tomato,Patna,5290.9,33.96,Friday,20,12,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-12-21,Tomato,Patna,4562.9,42.16,Saturday,21,12,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-12-22,Tomato,Patna,4586.8,39.39,Sunday,22,12,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-12-23,Tomato,Patna,3667.8,41.16,Monday,23,12,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-12-24,Tomato,Patna,3882.5,41.64,Tuesday,24,12,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-12-25,Tomato,Patna,3902.8,39.86,Wednesday,25,12,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-12-26,Tomato,Patna,3519.4,42.21,Thursday,26,12,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-12-27,Tomato,Patna,5027.4,36.19,Friday,27,12,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-12-28,Tomato,Patna,4614.0,41.59,Saturday,28,12,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-12-29,Tomato,Patna,4570.8,40.97,Sunday,29,12,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-12-30,Tomato,Patna,3440.8,38.89,Monday,30,12,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-12-31,Tomato,Patna,3715.1,41.46,Tuesday,31,12,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2025-01-01,Tomato,Patna,3554.2,42.21,Wednesday,1,1,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2025-01-02,Tomato,Patna,3916.3,44.36,Thursday,2,1,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2025-01-03,Tomato,Patna,4938.0,41.5,Friday,3,1,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2025-01-04,Tomato,Patna,4760.1,46.49,Saturday,4,1,2025,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2025-01-05,Tomato,Patna,4498.0,33.79,Sunday,5,1,2025,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2025-01-06,Tomato,Patna,3653.1,38.08,Monday,6,1,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2025-01-07,Tomato,Patna,3794.1,42.1,Tuesday,7,1,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2025-01-08,Tomato,Patna,3835.3,40.82,Wednesday,8,1,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2025-01-09,Tomato,Patna,3800.4,37.86,Thursday,9,1,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2025-01-10,Tomato,Patna,4627.5,36.64,Friday,10,1,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2025-01-11,Tomato,Patna,5247.9,36.36,Saturday,11,1,2025,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2025-01-12,Tomato,Patna,5419.4,36.36,Sunday,12,1,2025,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2025-01-13,Tomato,Patna,3645.2,41.45,Monday,13,1,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2025-01-14,Tomato,Patna,4327.5,36.48,Tuesday,14,1,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2025-01-15,Tomato,Patna,4187.7,37.4,Wednesday,15,1,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2025-01-16,Tomato,Patna,3797.4,48.58,Thursday,16,1,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2025-01-17,Tomato,Patna,4621.4,43.4,Friday,17,1,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2025-01-18,Tomato,Patna,5411.0,39.03,Saturday,18,1,2025,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2025-01-19,Tomato,Patna,5299.7,36.79,Sunday,19,1,2025,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
