date,commodity,region,demand_quantity_kg,modal_price_per_kg,day_of_week,day_of_month,month,year,season,is_weekend,festival_flag,is_synthetic,data_source,day_of_week_num,season_code,demand_lag_1,demand_lag_7,demand_lag_14,demand_rolling_mean_7,demand_rolling_mean_14,demand_rolling_std_7,price_lag_1,price_rolling_mean_7
2024-04-18,Onion,Gaya,5954.5,23.38,Thursday,18,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,2,6122.4,5931.9,5708.2,6128.928571428572,6131.7642857142855,720.2987706831218,27.16,25.224285714285713
2024-04-19,Onion,Gaya,6427.9,24.0,Friday,19,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,2,5954.5,6642.7,6444.5,6132.157142857142,6149.357142857143,719.3184293879451,23.38,25.318571428571428
2024-04-20,Onion,Gaya,7264.8,19.97,Saturday,20,4,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,2,6427.9,7144.3,7473.2,6101.471428571429,6148.171428571429,698.1800811497583,24.0,24.965714285714284
2024-04-21,Onion,Gaya,7447.6,22.61,Sunday,21,4,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,2,7264.8,6557.0,7006.9,6118.685714285714,6133.285714285715,728.9833295500674,19.97,24.391428571428573
2024-04-22,Onion,Gaya,5834.2,23.01,Monday,22,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,2,7447.6,5081.4,4950.6,6245.914285714286,6164.7642857142855,880.2541459309175,22.61,24.240000000000002
2024-04-23,Onion,Gaya,6517.1,22.37,Tuesday,23,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,2,5834.2,5422.8,5919.4,6353.457142857143,6227.8785714285705,750.726430104296,23.01,24.35571428571429
2024-04-24,Onion,Gaya,6005.9,24.67,Wednesday,24,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,2,6517.1,6122.4,5439.4,6509.785714285715,6270.571428571428,628.6396620973758,22.37,23.214285714285715
2024-04-25,Onion,Gaya,6149.8,22.17,Thursday,25,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,2,6005.9,5954.5,5931.9,6493.142857142857,6311.035714285715,642.0048256753793,24.67,22.858571428571427
2024-04-26,Onion,Gaya,6814.6,27.41,Friday,26,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,2,6149.8,6427.9,6642.7,6521.042857142857,6326.599999999999,618.5090267655551,22.17,22.685714285714287
2024-04-27,Onion,Gaya,7086.9,22.48,Saturday,27,4,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,2,6814.6,7264.8,7144.3,6576.285714285715,6338.878571428571,626.0269281443913,27.41,23.172857142857143
2024-04-28,Onion,Gaya,6896.7,27.13,Sunday,28,4,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,2,7086.9,7447.6,6557.0,6550.871428571429,6334.778571428571,596.3237535497115,22.48,23.53142857142857
2024-04-29,Onion,Gaya,5286.0,26.67,Monday,29,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,2,6896.7,5834.2,5081.4,6472.171428571428,6359.0428571428565,484.0336686439798,27.13,24.177142857142858
2024-04-30,Onion,Gaya,6092.3,23.24,Tuesday,30,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,2,5286.0,6517.1,5422.8,6393.857142857143,6373.657142857142,627.5341660211076,26.67,24.7
2024-05-01,Onion,Gaya,5777.0,25.67,Wednesday,1,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,2,6092.3,6005.9,6122.4,6333.171428571429,6421.478571428571,634.1350269311338,23.24,24.82428571428571
2024-05-02,Onion,Gaya,5928.9,26.34,Thursday,2,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,2,5777.0,6149.8,5954.5,6300.471428571429,6396.807142857143,659.2291501298693,25.67,24.967142857142857
2024-05-03,Onion,Gaya,7890.0,17.23,Friday,3,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,2,5928.9,6814.6,6427.9,6268.914285714285,6394.978571428573,672.7915611553865,26.34,25.562857142857144
2024-05-04,Onion,Gaya,7717.9,19.91,Saturday,4,5,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,2,7890.0,7086.9,7264.8,6422.542857142857,6499.414285714285,901.926155249867,17.23,24.108571428571427
2024-05-05,Onion,Gaya,6905.6,25.09,Sunday,5,5,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,2,7717.9,6896.7,7447.6,6512.685714285713,6531.778571428572,1005.0310367157338,19.91,23.74142857142857
2024-05-06,Onion,Gaya,5659.0,24.19,Monday,6,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,2,6905.6,5286.0,5834.2,6513.957142857143,6493.064285714286,1005.6032730938879,25.09,23.45
2024-05-07,Onion,Gaya,6339.4,21.65,Tuesday,7,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,2,5659.0,6092.3,6517.1,6567.242857142856,6480.550000000001,937.2499717384936,24.19,23.095714285714283
2024-05-08,Onion,Gaya,6419.2,25.6,Wednesday,8,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,2,6339.4,5777.0,6005.9,6602.5428571428565,6467.857142857143,920.8912419628103,21.65,22.868571428571432
2024-05-09,Onion,Gaya,6315.0,20.12,Thursday,9,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,2,6419.2,5928.9,6149.8,6694.285714285715,6497.378571428571,854.5389018423343,25.6,22.858571428571427
2024-05-10,Onion,Gaya,7041.8,20.43,Friday,10,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,2,6315.0,7890.0,6814.6,6749.442857142858,6509.178571428572,808.1013341100695,20.12,21.97
2024-05-11,Onion,Gaya,7253.6,23.57,Saturday,11,5,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,2,7041.8,7717.9,7086.9,6628.271428571429,6525.407142857142,658.2794612074853,20.43,22.427142857142858
2024-05-12,Onion,Gaya,6702.2,25.42,Sunday,12,5,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,2,7253.6,6905.6,6896.7,6561.942857142858,6537.314285714286,543.5899399889048,23.57,22.95
2024-05-13,Onion,Gaya,5544.4,22.32,Monday,13,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,2,6702.2,5659.0,5286.0,6532.885714285714,6523.421428571429,527.3521512505375,25.42,22.997142857142858
2024-05-14,Onion,Gaya,5968.5,20.55,Tuesday,14,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,2,5544.4,6339.4,6092.3,6516.5142857142855,6541.878571428571,559.7846830957149,22.32,22.73
2024-05-15,Onion,Gaya,5788.5,25.27,Wednesday,15,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,2,5968.5,6419.2,5777.0,6463.528571428572,6533.035714285715,595.7419931320529,20.55,22.572857142857146
2024-05-16,Onion,Gaya,6129.2,25.41,Thursday,16,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,2,5788.5,6315.0,5928.9,6373.428571428572,6533.857142857143,648.8866894260389,25.27,22.525714285714287
2024-05-17,Onion,Gaya,7753.2,18.83,Friday,17,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,2,6129.2,7041.8,7890.0,6346.885714285714,6548.164285714286,655.4420453113332,25.41,23.28142857142857
2024-05-18,Onion,Gaya,7401.8,23.78,Saturday,18,5,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,2,7753.2,7253.6,7717.9,6448.5142857142855,6538.392857142856,816.5109805927721,18.83,23.052857142857142
2024-05-19,Onion,Gaya,6715.2,22.17,Sunday,19,5,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,2,7401.8,6702.2,6905.6,6469.685714285714,6515.814285714286,842.3770067069554,23.78,23.082857142857144
2024-05-20,Onion,Gaya,5323.9,25.72,Monday,20,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,2,6715.2,5544.4,5659.0,6471.5428571428565,6502.214285714284,842.9891613718855,22.17,22.618571428571425
2024-05-21,Onion,Gaya,6370.2,20.35,Tuesday,21,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,2,5323.9,5968.5,6339.4,6440.0428571428565,6478.278571428572,886.4093163942237,25.72,23.104285714285712
2024-05-22,Onion,Gaya,5918.7,20.67,Wednesday,22,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,2,6370.2,5788.5,6419.2,6497.428571428572,6480.478571428571,863.5008564255265,20.35,23.075714285714287
2024-05-23,Onion,Gaya,5965.2,21.54,Thursday,23,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,2,5918.7,6129.2,6315.0,6516.028571428571,6444.728571428571,846.9285383358018,20.67,22.41857142857143
2024-05-24,Onion,Gaya,7790.0,20.24,Friday,24,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,2,5965.2,7753.2,7041.8,6492.599999999999,6419.742857142856,861.5549102253042,21.54,21.865714285714287
2024-05-25,Onion,Gaya,7832.1,22.15,Saturday,25,5,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,2,7790.0,7401.8,7253.6,6497.857142857143,6473.185714285713,870.5938698328142,20.24,22.06714285714286
2024-05-26,Onion,Gaya,6552.8,20.36,Sunday,26,5,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,2,7832.1,6715.2,6702.2,6559.328571428572,6514.507142857144,956.0545899934887,22.15,21.834285714285716
2024-05-27,Onion,Gaya,6011.5,22.77,Monday,27,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,2,6552.8,5323.9,5544.4,6536.128571428571,6503.835714285714,953.6090493738081,20.36,21.575714285714287
2024-05-28,Onion,Gaya,7040.7,23.68,Tuesday,28,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,2,6011.5,6370.2,5968.5,6634.357142857143,6537.2,836.1036994239857,22.77,21.154285714285713
2024-05-29,Onion,Gaya,6162.8,23.2,Wednesday,29,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,2,7040.7,5918.7,5788.5,6730.142857142857,6613.785714285715,839.1987822861006,23.68,21.63
2024-05-30,Onion,Gaya,6539.7,17.23,Thursday,30,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,2,6162.8,5965.2,6129.2,6765.0142857142855,6640.521428571429,804.2029043895383,23.2,21.99142857142857
2024-05-31,Onion,Gaya,7184.5,22.81,Friday,31,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,2,6539.7,7790.0,7753.2,6847.085714285715,6669.842857142858,735.342037033494,17.23,21.375714285714285
2024-06-01,Onion,Gaya,7354.7,22.07,Saturday,1,6,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,2,7184.5,7832.1,7401.8,6760.585714285715,6629.221428571429,634.6590644552676,22.81,21.74285714285714
2024-06-02,Onion,Gaya,7817.2,21.97,Sunday,2,6,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,2,7354.7,6552.8,6715.2,6692.385714285714,6625.857142857143,514.6233264196599,22.07,21.731428571428573
2024-06-03,Onion,Gaya,5606.4,21.52,Monday,3,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,2,7817.2,6011.5,5323.9,6873.0142857142855,6704.571428571428,659.0851296268446,21.97,21.96142857142857
2024-06-04,Onion,Gaya,6421.6,21.45,Tuesday,4,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,2,5606.4,7040.7,6370.2,6815.142857142857,6724.75,757.7401068465405,21.52,21.782857142857146
2024-06-05,Onion,Gaya,6019.7,22.85,Wednesday,5,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,2,6421.6,6162.8,5918.7,6726.7,6728.421428571428,763.1366631650351,21.45,21.464285714285715
2024-06-06,Onion,Gaya,6443.4,17.81,Thursday,6,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,2,6019.7,6539.7,5965.2,6706.257142857144,6735.635714285715,782.4327252382834,22.85,21.414285714285715
2024-06-07,Onion,Gaya,7370.5,21.71,Friday,7,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,2,6443.4,7184.5,7790.0,6692.5,6769.792857142857,786.6843500837324,17.81,21.497142857142858
2024-06-08,Onion,Gaya,8059.8,19.62,Saturday,8,6,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,2,7370.5,7354.7,7832.1,6719.071428571428,6739.828571428572,808.8995935101896,21.71,21.34
2024-06-09,Onion,Gaya,7405.0,24.53,Sunday,9,6,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,2,8059.8,7817.2,6552.8,6819.8,6756.092857142858,935.2733129946544,19.62,20.990000000000002
2024-06-10,Onion,Gaya,5531.2,25.25,Monday,10,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,2,7405.0,5606.4,6011.5,6760.914285714286,6816.964285714285,872.9066968631693,24.53,21.35571428571429
2024-06-11,Onion,Gaya,6827.1,19.77,Tuesday,11,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,2,5531.2,6421.6,7040.7,6750.171428571428,6782.657142857142,889.7830011006147,25.25,21.888571428571428
2024-06-12,Onion,Gaya,6136.0,20.31,Wednesday,12,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,2,6827.1,6019.7,6162.8,6808.1,6767.400000000001,877.9475610763986,19.77,21.648571428571426
2024-06-13,Onion,Gaya,6238.5,24.25,Thursday,13,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,2,6136.0,6443.4,6539.7,6824.714285714285,6765.4857142857145,861.4873890130766,20.31,21.285714285714285
2024-06-14,Onion,Gaya,7082.8,23.95,Friday,14,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,2,6238.5,7370.5,7184.5,6795.442857142858,6743.971428571429,879.8874944316118,24.25,22.205714285714286
2024-06-15,Onion,Gaya,8334.2,21.15,Saturday,15,6,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,2,7082.8,8059.8,7354.7,6754.342857142858,6736.707142857143,854.9143190151515,23.95,22.525714285714287
2024-06-16,Onion,Gaya,6944.6,22.53,Sunday,16,6,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,2,8334.2,7405.0,7817.2,6793.542857142857,6806.671428571429,927.9228341788304,21.15,22.744285714285716
2024-06-17,Onion,Gaya,5617.0,20.94,Monday,17,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,2,6944.6,5531.2,5606.4,6727.771428571429,6744.342857142858,893.0194076171862,22.53,22.458571428571428
2024-06-18,Onion,Gaya,6040.9,23.16,Tuesday,18,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,2,5617.0,6827.1,6421.6,6740.028571428572,6745.099999999999,874.2501829459059,20.94,21.842857142857145
2024-06-19,Onion,Gaya,6546.8,23.63,Wednesday,19,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,2,6040.9,6136.0,6019.7,6627.714285714285,6717.907142857143,910.9315862137527,23.16,22.327142857142857
2024-06-20,Onion,Gaya,6143.4,21.32,Thursday,20,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,2,6546.8,6238.5,6443.4,6686.4,6755.557142857142,886.8891531640232,23.63,22.80142857142857
2024-06-21,Onion,Gaya,7463.3,21.23,Friday,21,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,2,6143.4,7082.8,7370.5,6672.814285714286,6734.128571428571,895.5795896672555,21.32,22.382857142857144
2024-06-22,Onion,Gaya,7140.7,21.46,Saturday,22,6,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,2,7463.3,8334.2,8059.8,6727.171428571429,6740.757142857144,935.2783270490219,21.23,21.994285714285716
2024-06-23,Onion,Gaya,7179.9,19.36,Sunday,23,6,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,2,7140.7,6944.6,7405.0,6556.671428571428,6675.107142857143,662.5011439343214,21.46,22.03857142857143
2024-06-24,Onion,Gaya,5874.0,23.93,Monday,24,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,2,7179.9,5617.0,5531.2,6590.285714285715,6659.028571428571,690.8282985628458,19.36,21.585714285714285
2024-06-25,Onion,Gaya,5823.9,24.06,Tuesday,25,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,2,5874.0,6040.9,6827.1,6627.0,6683.5142857142855,635.0599709213805,23.93,22.012857142857143
2024-06-26,Onion,Gaya,5796.7,19.72,Wednesday,26,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,2,5823.9,6546.8,6136.0,6596.0,6611.857142857143,672.6237680407462,24.06,22.141428571428573
2024-06-27,Onion,Gaya,6734.7,19.91,Thursday,27,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,2,5796.7,6143.4,6238.5,6488.842857142858,6587.621428571429,738.3108736775283,19.72,21.582857142857144
2024-06-28,Onion,Gaya,6934.0,23.76,Friday,28,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,2,6734.7,7463.3,7082.8,6573.314285714286,6623.064285714286,725.9229399611938,19.91,21.381428571428568
2024-06-29,Onion,Gaya,7000.9,20.81,Saturday,29,6,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,2,6934.0,7140.7,8334.2,6497.699999999999,6612.435714285714,640.2840072967612,23.76,21.74285714285714
2024-06-30,Onion,Gaya,7404.9,21.7,Sunday,30,6,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,2,7000.9,7179.9,6944.6,6477.728571428571,6517.199999999999,618.7017178853513,20.81,21.65
2024-07-01,Onion,Gaya,4975.6,23.14,Monday,1,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,3,7404.9,5874.0,5617.0,6509.871428571429,6550.078571428572,665.3471392546033,21.7,21.98428571428571
2024-07-02,Onion,Gaya,5339.7,28.81,Tuesday,2,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,3,4975.6,5823.9,6040.9,6381.528571428571,6504.2642857142855,865.1082797628776,23.14,21.87142857142857
2024-07-03,Onion,Gaya,6399.2,21.9,Wednesday,3,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,3,5339.7,5796.7,6546.8,6312.357142857143,6454.178571428572,933.7592799309374,28.81,22.55
2024-07-04,Onion,Gaya,5733.9,24.36,Thursday,4,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,3,6399.2,6734.7,6143.4,6398.428571428572,6443.635714285715,905.6507526161976,21.9,22.861428571428572
2024-07-05,Onion,Gaya,6920.6,20.47,Friday,5,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,3,5733.9,6934.0,7463.3,6255.4571428571435,6414.385714285714,922.5556584061165,24.36,23.497142857142855
2024-07-06,Onion,Gaya,7212.8,21.3,Saturday,6,7,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,3,6920.6,7000.9,7140.7,6253.542857142857,6375.621428571429,920.9254961851203,20.47,23.027142857142856
2024-07-07,Onion,Gaya,6692.2,23.99,Sunday,7,7,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,3,7212.8,7404.9,7179.9,6283.814285714286,6380.771428571427,952.5264360785856,21.3,23.09714285714286
2024-07-08,Onion,Gaya,5012.2,23.5,Monday,8,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,3,6692.2,4975.6,5874.0,6182.0,6345.935714285714,844.7112267909478,23.99,23.424285714285713
2024-07-09,Onion,Gaya,6197.6,24.36,Tuesday,9,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,3,5012.2,5339.7,5823.9,6187.228571428571,6284.378571428571,836.0683837946235,23.5,23.475714285714282
2024-07-10,Onion,Gaya,5812.9,23.33,Wednesday,10,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,3,6197.6,6399.2,5796.7,6309.785714285715,6311.071428571428,749.5246458669021,24.36,22.84
2024-07-11,Onion,Gaya,6148.9,23.98,Thursday,11,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,3,5812.9,5733.9,6734.7,6226.028571428571,6312.228571428571,770.3372480376934,23.33,23.04428571428571
2024-07-12,Onion,Gaya,7628.4,21.7,Friday,12,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,3,6148.9,6920.6,6934.0,6285.314285714286,6270.385714285714,741.5829430539593,23.98,22.990000000000002
2024-07-13,Onion,Gaya,6915.9,24.92,Saturday,13,7,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,3,7628.4,7212.8,7000.9,6386.428571428572,6319.9857142857145,878.2932477524909,21.7,23.165714285714284
2024-07-14,Onion,Gaya,6109.0,26.89,Sunday,14,7,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,3,6915.9,6692.2,7404.9,6344.014285714285,6313.914285714286,837.9788808567339,24.92,23.68285714285714
2024-07-15,Onion,Gaya,5253.4,25.3,Monday,15,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,3,6109.0,5012.2,4975.6,6260.699999999999,6221.349999999999,826.5048053903458,26.89,24.09714285714286
2024-07-16,Onion,Gaya,6008.8,21.87,Tuesday,16,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,3,5253.4,6197.6,5339.7,6295.157142857142,6241.192857142857,768.7924662680274,25.3,24.354285714285716
2024-07-17,Onion,Gaya,5662.4,24.86,Wednesday,17,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,3,6008.8,5812.9,6399.2,6268.185714285714,6288.9857142857145,776.0629214794624,21.87,23.99857142857143
2024-07-18,Onion,Gaya,5468.6,26.32,Thursday,18,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,3,5662.4,6148.9,5733.9,6246.685714285714,6236.357142857143,792.685041338554,24.86,24.217142857142857
2024-07-19,Onion,Gaya,6776.6,24.97,Friday,19,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,3,5468.6,7628.4,6920.6,6149.5,6217.407142857142,846.5456613004804,26.32,24.55142857142857
2024-07-20,Onion,Gaya,7102.7,22.92,Saturday,20,7,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,3,6776.6,6915.9,7212.8,6027.814285714286,6207.121428571429,632.7578062960376,24.97,25.018571428571427
2024-07-21,Onion,Gaya,6082.6,23.97,Sunday,21,7,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,3,7102.7,6109.0,6692.2,6054.5,6199.257142857142,678.7234120022694,22.92,24.732857142857142
2024-07-22,Onion,Gaya,5502.1,20.22,Monday,22,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,3,6082.6,5253.4,5012.2,6050.728571428573,6155.714285714285,678.4433916800192,23.97,24.315714285714286
2024-07-23,Onion,Gaya,5877.4,21.69,Tuesday,23,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,3,5502.1,6008.8,6197.6,6086.257142857144,6190.707142857143,634.8408090672376,20.22,23.59
2024-07-24,Onion,Gaya,5526.2,24.83,Wednesday,24,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,3,5877.4,5662.4,5812.9,6067.4857142857145,6167.835714285714,639.4388488577883,21.69,23.564285714285713
2024-07-25,Onion,Gaya,5439.2,29.47,Thursday,25,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,3,5526.2,5468.6,6148.9,6048.028571428571,6147.357142857143,655.6851345838854,24.83,23.560000000000002
2024-07-26,Onion,Gaya,6711.8,26.67,Friday,26,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,3,5439.2,6776.6,7628.4,6043.828571428572,6096.664285714286,660.0945960347564,29.47,24.009999999999998
2024-07-27,Onion,Gaya,6729.0,24.38,Saturday,27,7,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,3,6711.8,7102.7,6915.9,6034.571428571428,6031.192857142857,648.4573044652116,26.67,24.252857142857145
2024-07-28,Onion,Gaya,6546.7,28.52,Sunday,28,7,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,3,6729.0,6082.6,6109.0,5981.185714285714,6017.842857142858,554.4311512068693,24.38,24.46142857142857
2024-07-29,Onion,Gaya,4845.3,29.79,Monday,29,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,3,6546.7,5502.1,5253.4,6047.485714285714,6049.107142857143,594.8550423662674,28.52,25.111428571428572
2024-07-30,Onion,Gaya,5511.0,23.08,Tuesday,30,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,3,4845.3,5877.4,6008.8,5953.657142857142,6019.9571428571435,731.3564380818787,29.79,26.478571428571428
2024-07-31,Onion,Gaya,5869.7,22.42,Wednesday,31,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,3,5511.0,5526.2,5662.4,5901.314285714286,5984.400000000001,750.5825746902037,23.08,26.677142857142858
