date,commodity,region,minimum_price,maximum_price,modal_price,market_arrivals_tonnes,market_supply_level,rainfall_mm,temperature_c,humidity_pct,predicted_demand_kg,day_of_week,day_of_month,month,week_of_year,is_weekend,season,season_code,is_festival_season,distance_to_ranchi_km,statewide_avg_modal,price_lag_1,price_lag_2,price_lag_3,price_lag_7,price_lag_14,price_lag_21,price_lag_30,price_rolling_mean_3,price_rolling_mean_7,price_rolling_mean_14,price_rolling_mean_30,price_rolling_std_7,price_rolling_std_14,price_rolling_std_30,price_change_1d,price_change_7d,price_change_14d,neighbor_market_price,neighbor_market_price_change,market_arrivals_lag_1,arrivals_rolling_mean_7,rainfall_rolling_sum_7,temperature_lag_1,predicted_demand_lag_1,commodity_code,region_code
2024-03-25,Green Chilli,Bokaro,43.56,59.47,50.96,93.8,HIGH,0.02,24.0,31.4,93419.0,0,25,3,13,0,Rabi,1,0,119.19,37.17285714285715,53.82,33.64,47.54,34.83,37.66,40.73,46.18,45.0,45.027142857142856,44.50071428571429,41.80333333333333,8.729042930137895,6.597326339902022,6.263081390637297,20.18,18.990000000000002,16.160000000000004,46.652857142857144,5.549999999999997,104.6,96.57142857142857,10.32,25.1,94257.0,0,0
2024-03-26,Green Chilli,Bokaro,31.23,37.74,34.26,88.0,MODERATE,0.0,21.5,42.5,88654.0,1,26,3,13,0,Rabi,1,0,119.19,42.35,50.96,53.82,33.64,46.41,40.08,38.74,40.23,46.14000000000001,47.33142857142858,45.450714285714284,41.96266666666667,7.650992154771875,6.49327043861652,6.436660053449946,-2.8599999999999994,4.550000000000004,10.880000000000003,37.17285714285715,-9.479999999999997,93.8,96.62857142857142,10.34,24.0,93419.0,0,0
2024-03-27,Green Chilli,Bokaro,38.37,46.24,42.03,87.4,MODERATE,0.0,21.5,47.8,89493.0,2,27,3,13,0,Rabi,1,0,119.19,36.34428571428571,34.26,50.96,53.82,42.46,46.62,31.32,41.34,46.346666666666664,45.59571428571429,45.03499999999999,41.76366666666667,9.130081885618283,7.027864047982378,6.582704864516822,-16.700000000000003,-8.200000000000003,-12.36,42.35,5.177142857142854,88.0,93.62857142857142,6.73,21.5,88654.0,0,0
2024-03-28,Green Chilli,Bokaro,33.03,43.07,37.7,76.8,MODERATE,0.0,22.2,43.3,85305.0,3,28,3,13,0,Rabi,1,0,119.19,43.065714285714286,42.03,34.26,50.96,56.49,43.33,35.16,34.64,42.416666666666664,45.534285714285716,44.707142857142856,41.78666666666666,9.156105171128265,7.055245106761614,6.5823789501728225,7.770000000000003,-14.46,-1.2999999999999972,36.34428571428571,-6.005714285714291,87.4,92.12857142857142,6.73,21.5,89493.0,0,0
2024-03-29,Green Chilli,Bokaro,41.6,50.99,45.97,86.5,MODERATE,0.0,22.4,54.0,84523.0,4,29,3,13,0,Rabi,1,0,119.19,44.81857142857143,37.7,42.03,34.26,47.54,43.68,38.65,30.68,37.99666666666667,42.85000000000001,44.305,41.88866666666667,8.102635373753401,7.2961198855703815,6.490888963788395,-4.329999999999998,-9.839999999999996,-5.979999999999997,43.065714285714286,6.721428571428575,76.8,91.85714285714286,6.73,22.2,85305.0,0,0
2024-03-30,Green Chilli,Bokaro,39.08,54.67,46.33,88.4,HIGH,0.0,23.9,49.4,99680.0,5,30,3,13,1,Rabi,1,0,119.19,43.35142857142857,45.97,37.7,42.03,33.64,46.48,38.03,39.27,41.900000000000006,42.62571428571429,44.46857142857142,42.39833333333333,7.971850176596092,7.306692250830865,6.172932619625527,8.269999999999996,12.329999999999998,-0.509999999999998,44.81857142857143,1.7528571428571453,86.5,90.32857142857144,6.220000000000001,22.4,84523.0,0,0
2024-03-31,Green Chilli,Bokaro,36.22,48.97,42.15,94.2,HIGH,0.0,21.9,43.7,92957.0,6,31,3,13,1,Rabi,1,0,119.19,42.00571428571429,46.33,45.97,37.7,53.82,49.97,49.55,40.59,43.333333333333336,44.43857142857143,44.45785714285715,42.63366666666666,6.967494596508908,7.303625210044077,6.184122876134216,0.35999999999999943,-7.490000000000002,-3.6400000000000006,43.35142857142857,-1.4671428571428606,88.4,89.35714285714286,4.33,23.9,99680.0,0,0
2024-04-01,Green Chilli,Bokaro,40.82,53.57,46.75,78.9,MODERATE,3.16,23.4,48.1,70604.0,0,1,4,14,0,Zaid,2,0,119.19,44.99142857142857,42.15,46.33,45.97,50.96,34.83,37.66,40.39,44.81666666666666,42.77142857142858,43.89928571428572,42.68566666666667,5.61317921969189,7.146988030778285,6.172894410428461,-4.18,-8.810000000000002,7.32,42.00571428571429,-1.3457142857142799,94.2,87.87142857142858,0.020000000000001777,21.9,92957.0,0,0
2024-04-02,Green Chilli,Bokaro,43.55,55.97,49.33,109.3,HIGH,0.0,21.0,44.4,115318.0,1,2,4,14,0,Zaid,2,0,119.19,40.949999999999996,46.75,42.15,46.33,34.26,46.41,40.08,45.59,45.076666666666675,42.17,44.75071428571429,42.897666666666666,4.748526087113759,6.67808294035361,6.200485344370005,4.600000000000001,12.490000000000002,0.3400000000000034,44.99142857142857,2.9857142857142804,78.9,85.74285714285715,3.160000000000002,23.4,70604.0,0,0
2024-04-03,Green Chilli,Bokaro,31.2,42.87,36.63,89.0,HIGH,0.0,26.0,47.7,93542.0,2,3,4,14,0,Zaid,2,0,119.19,43.48428571428571,49.33,46.75,42.15,42.03,42.46,46.62,40.73,46.076666666666675,44.32285714285714,44.95928571428571,43.022333333333336,3.9060837774157293,6.778733106375607,6.293386064823898,2.5799999999999983,7.299999999999997,6.869999999999997,40.949999999999996,-4.041428571428575,109.3,88.78571428571429,3.160000000000002,21.0,115318.0,0,0
2024-04-04,Green Chilli,Bokaro,28.27,38.43,33.0,96.5,HIGH,1.86,24.8,48.4,88987.0,3,4,4,14,0,Zaid,2,0,119.19,45.26142857142857,36.63,49.33,46.75,37.7,56.49,43.33,38.74,44.23666666666667,43.55142857142857,44.54285714285714,42.88566666666667,4.852870039373348,7.114820316203936,6.388678932748711,-12.699999999999996,-1.0700000000000003,-19.86,43.48428571428571,2.5342857142857156,89.0,89.01428571428572,3.160000000000002,26.0,93542.0,0,0
2024-04-05,Green Chilli,Bokaro,49.3,63.66,55.98,78.2,MODERATE,0.09,22.8,36.4,72340.0,4,5,4,14,0,Zaid,2,0,119.19,48.074285714285715,33.0,36.63,49.33,45.97,47.54,43.68,31.32,39.653333333333336,42.879999999999995,42.864999999999995,42.69433333333333,5.989432360416126,6.84531928794021,6.599589685956892,-3.6300000000000026,-12.969999999999999,-14.54,45.26142857142857,1.7771428571428558,96.5,91.82857142857142,5.020000000000002,24.8,88987.0,0,0
2024-04-06,Green Chilli,Bokaro,40.92,51.18,45.69,98.3,HIGH,0.0,24.4,48.4,102061.0,5,6,4,14,1,Zaid,2,0,119.19,45.98571428571428,55.98,33.0,36.63,46.33,33.64,46.48,35.16,41.870000000000005,44.31,43.46785714285714,43.51633333333333,7.778039598767792,7.616877190283972,6.669399747241562,22.979999999999997,9.649999999999999,22.339999999999996,48.074285714285715,2.8128571428571476,78.2,90.64285714285714,5.110000000000002,22.8,72340.0,0,0
2024-04-07,Green Chilli,Bokaro,35.13,46.41,40.38,85.0,MODERATE,0.0,23.1,46.2,88164.0,6,7,4,14,1,Zaid,2,0,119.19,41.67,45.69,55.98,33.0,42.15,53.82,49.97,38.65,44.89000000000001,44.21857142857143,44.32857142857143,43.867333333333335,7.754062222627621,7.083014196646103,6.489105954748626,-10.29,3.539999999999999,-8.130000000000003,45.98571428571428,-2.0885714285714343,98.3,92.05714285714285,5.110000000000002,24.4,102061.0,0,0
2024-04-08,Green Chilli,Bokaro,35.56,47.71,41.21,88.6,HIGH,0.0,24.4,33.6,77685.0,0,8,4,15,0,Zaid,2,0,119.19,43.08857142857143,40.38,45.69,55.98,46.75,50.96,34.83,38.03,47.35,43.965714285714284,43.36857142857143,43.925,7.860883871301946,6.59136831498107,6.448703558561748,-5.309999999999995,-6.369999999999997,-10.579999999999998,41.67,-4.315714285714279,85.0,90.74285714285713,5.110000000000002,23.1,88164.0,0,0
2024-04-09,Green Chilli,Bokaro,32.17,44.13,37.73,101.9,HIGH,0.0,22.7,43.3,113203.0,1,9,4,15,0,Zaid,2,0,119.19,41.04714285714285,41.21,40.38,45.69,49.33,34.26,46.41,49.55,42.42666666666667,43.17428571428571,42.672142857142866,44.031,7.812577161523704,6.232910393870754,6.374168424465133,0.8299999999999983,-8.119999999999997,6.950000000000003,43.08857142857143,1.4185714285714255,88.6,92.12857142857142,1.950000000000002,24.4,77685.0,0,0
2024-04-10,Green Chilli,Bokaro,41.33,50.86,45.76,82.3,MODERATE,4.63,26.5,45.1,84281.0,2,10,4,15,0,Zaid,2,0,119.19,45.962857142857146,37.73,41.21,40.38,36.63,42.03,42.46,37.66,39.77333333333333,41.51714285714286,42.92,43.63699999999999,7.513795566125267,5.934513135367236,6.3865614027991775,-3.480000000000004,1.0999999999999943,-4.300000000000004,41.04714285714285,-2.0414285714285754,101.9,91.07142857142857,1.950000000000002,22.7,113203.0,0,0
2024-04-11,Green Chilli,Bokaro,45.81,64.48,54.49,105.4,HIGH,0.0,25.0,47.8,116308.0,3,11,4,15,0,Zaid,2,0,119.19,45.83142857142857,45.76,37.73,41.21,33.0,37.7,56.49,40.08,41.56666666666667,42.82142857142857,43.186428571428564,43.907,7.31382578539081,5.975073359244366,6.295735913271397,8.030000000000001,12.759999999999998,8.059999999999995,45.962857142857146,4.915714285714294,82.3,90.11428571428573,6.580000000000002,26.5,84281.0,0,0
2024-04-12,Green Chilli,Bokaro,47.76,63.37,55.02,68.4,LOW,0.0,28.1,47.9,72612.0,4,12,4,15,0,Zaid,2,0,119.19,46.40714285714286,54.49,45.76,37.73,55.98,45.97,47.54,46.62,45.99333333333334,45.89142857142857,44.385714285714286,44.38733333333333,7.008008344200279,6.45489285412561,6.538703833030826,8.730000000000004,-1.4899999999999949,8.520000000000003,45.83142857142857,-0.13142857142857878,105.4,91.38571428571429,4.7200000000000015,25.0,116308.0,0,0
2024-04-13,Green Chilli,Bokaro,55.39,70.29,62.32,86.9,MODERATE,0.0,25.3,45.0,74190.0,5,13,4,15,1,Zaid,2,0,119.19,47.70285714285715,55.02,54.49,45.76,45.69,46.33,33.64,43.33,51.75666666666667,45.75428571428571,45.03214285714286,44.66733333333334,6.78347221105055,7.051356856413071,6.811758562415711,0.5300000000000011,9.330000000000005,8.690000000000005,46.40714285714286,0.575714285714291,68.4,89.98571428571428,4.630000000000002,28.1,72612.0,0,0
2024-04-14,Green Chilli,Bokaro,42.35,54.28,47.9,67.1,LOW,0.0,25.0,45.3,70492.0,6,14,4,15,1,Zaid,2,0,119.19,45.019999999999996,62.32,55.02,54.49,40.38,42.15,53.82,43.68,57.27666666666667,48.129999999999995,46.17428571428571,45.300333333333334,9.22861130759479,8.436659669183443,7.527900052166099,7.299999999999997,21.939999999999998,20.17,47.70285714285715,1.2957142857142898,86.9,88.35714285714286,4.630000000000002,25.3,74190.0,0,0
2024-04-15,Green Chilli,Bokaro,40.61,50.7,45.3,86.1,MODERATE,0.0,21.4,52.9,80869.0,0,15,4,16,0,Zaid,2,0,119.19,46.978571428571435,47.9,62.32,55.02,41.21,46.75,50.96,46.48,55.080000000000005,49.20428571428572,46.584999999999994,45.440999999999995,8.591811716479144,8.365338514461836,7.53600156947784,-14.420000000000002,6.689999999999998,1.1499999999999986,45.019999999999996,-2.682857142857152,67.1,85.8,4.630000000000002,25.0,70492.0,0,0
2024-04-16,Green Chilli,Bokaro,48.79,60.87,54.41,82.4,MODERATE,0.0,21.2,45.9,83439.0,1,16,4,16,0,Zaid,2,0,119.19,47.57142857142857,45.3,47.9,62.32,37.73,49.33,34.26,49.97,51.839999999999996,49.78857142857142,46.48142857142857,45.40166666666667,8.081465272608716,8.372112000006895,7.5334706400873115,-2.6000000000000014,7.57,-4.030000000000001,46.978571428571435,1.9585714285714388,86.1,85.44285714285715,4.630000000000002,21.4,80869.0,0,0
2024-04-17,Green Chilli,Bokaro,44.21,53.41,48.49,86.2,MODERATE,0.0,25.5,44.2,90474.0,2,17,4,16,0,Zaid,2,0,119.19,46.43571428571429,54.41,45.3,47.9,45.76,36.63,42.03,34.83,49.20333333333334,52.17142857142857,46.84428571428572,45.54966666666667,6.16526406185336,8.611726990461428,7.668712737967913,9.11,8.649999999999999,17.779999999999994,47.57142857142857,0.5928571428571345,82.4,82.65714285714286,4.630000000000002,21.2,83439.0,0,0
2024-04-18,Green Chilli,Bokaro,40.43,52.73,46.15,86.9,MODERATE,0.0,27.1,43.8,80894.0,3,18,4,16,0,Zaid,2,0,119.19,47.25142857142857,48.49,54.41,45.3,54.49,33.0,37.7,46.41,49.4,52.56142857142857,47.691428571428574,46.004999999999995,5.765481849106854,8.097642446219348,7.4115007322031845,-5.919999999999995,-6.0,15.490000000000002,46.43571428571429,-1.135714285714279,86.2,83.21428571428571,0.0,25.5,90474.0,0,0
2024-04-19,Green Chilli,Bokaro,40.19,51.56,45.48,97.0,HIGH,0.0,26.6,46.3,103045.0,4,19,4,16,0,Zaid,2,0,119.19,48.57,46.15,48.49,54.41,55.02,55.98,45.97,42.46,49.68333333333334,51.37,48.63071428571429,45.99633333333334,6.149460680959455,6.942732186954951,7.411162821569646,-2.3400000000000034,-8.870000000000005,-9.829999999999998,47.25142857142857,0.8157142857142787,86.9,80.57142857142857,0.0,27.1,80894.0,0,0
2024-04-20,Green Chilli,Bokaro,45.06,57.81,50.99,82.3,MODERATE,0.0,26.3,38.3,84900.0,5,20,4,16,1,Zaid,2,0,119.19,47.37285714285714,45.48,46.15,48.49,62.32,45.69,46.33,56.49,46.70666666666667,50.00714285714286,47.88071428571429,46.097,6.261830707510664,6.648654536284558,7.381924872794783,-0.6700000000000017,-16.840000000000003,-0.21000000000000085,48.57,1.3185714285714312,97.0,84.65714285714286,0.0,26.6,103045.0,0,0
2024-04-21,Green Chilli,Bokaro,37.2,49.11,42.74,77.4,MODERATE,0.47,22.6,39.4,80608.0,6,21,4,16,1,Zaid,2,0,119.19,49.20428571428572,50.99,45.48,46.15,47.9,40.38,42.15,47.54,47.54,48.38857142857143,48.25928571428572,45.91366666666667,3.3237600623963055,6.6651902440223765,7.18045790650753,5.510000000000005,3.0900000000000034,10.61,47.37285714285714,-1.1971428571428575,82.3,84.0,0.0,26.3,84900.0,0,0
2024-04-22,Green Chilli,Bokaro,34.22,48.17,40.71,82.2,MODERATE,2.35,25.1,45.0,73748.0,0,22,4,17,0,Zaid,2,0,119.19,41.31857142857143,42.74,50.99,45.48,45.3,41.21,46.75,33.64,46.403333333333336,47.65142857142856,48.42785714285714,45.75366666666667,3.9612347762258056,6.477793046034492,7.196429901925913,-8.25,-2.559999999999995,1.5300000000000011,49.20428571428572,1.8314285714285745,77.4,85.47142857142856,0.47000000000000175,22.6,80608.0,0,0
2024-04-23,Green Chilli,Bokaro,52.06,63.61,57.43,74.4,MODERATE,0.0,25.4,42.9,63772.0,1,23,4,17,0,Zaid,2,0,119.19,45.92285714285715,40.71,42.74,50.99,54.41,37.73,49.33,53.82,44.81333333333333,46.99571428571429,48.39214285714285,45.98933333333333,4.722160018264417,6.521877005151948,6.895528252792352,-2.030000000000001,-13.699999999999996,2.980000000000004,41.31857142857143,-7.885714285714286,82.2,84.91428571428573,2.820000000000002,25.1,73748.0,0,0
2024-04-24,Green Chilli,Bokaro,40.03,48.86,44.14,94.0,HIGH,0.0,25.5,41.0,87347.0,2,24,4,17,0,Zaid,2,0,119.19,46.14714285714285,57.43,40.71,42.74,48.49,45.76,36.63,50.96,46.96,47.42714285714286,49.799285714285716,46.10966666666666,5.573636497792404,6.159634684829082,7.066277605316846,16.72,8.939999999999998,11.670000000000002,45.92285714285715,4.604285714285716,74.4,83.77142857142857,2.8200000000000016,25.4,63772.0,0,0
2024-04-25,Green Chilli,Bokaro,47.73,65.27,55.89,106.2,HIGH,3.68,27.2,43.4,101210.0,3,25,4,17,0,Zaid,2,0,119.19,49.13857142857143,44.14,57.43,40.71,46.15,54.49,33.0,34.26,47.42666666666667,46.80571428571428,49.68357142857143,45.882333333333335,5.676926566205962,6.255818961504633,7.014368348848912,-13.29,-2.009999999999998,-10.350000000000001,46.14714285714285,0.2242857142857062,94.0,84.88571428571429,2.8200000000000016,25.5,87347.0,0,0
2024-04-26,Green Chilli,Bokaro,41.63,55.22,47.95,73.0,MODERATE,0.0,24.4,43.2,65386.0,4,26,4,17,0,Zaid,2,0,119.19,43.91142857142857,55.89,44.14,57.43,45.48,55.02,55.98,42.03,52.48666666666667,48.19714285714286,49.78357142857143,46.60333333333333,6.606899712385799,6.349055177611207,6.889069469886308,11.75,10.410000000000004,0.8699999999999974,49.13857142857143,2.991428571428578,106.2,87.64285714285714,6.500000000000002,27.2,101210.0,0,0
2024-04-27,Green Chilli,Bokaro,45.2,55.82,50.14,82.3,MODERATE,0.0,24.4,41.7,71002.0,5,27,4,17,1,Zaid,2,0,119.19,49.56571428571429,47.95,55.89,44.14,50.99,62.32,45.69,37.7,49.326666666666675,48.550000000000004,49.278571428571425,46.800666666666665,6.5027353218985,6.179419760093063,6.8381510574904345,-7.939999999999998,-3.039999999999999,-14.369999999999997,43.91142857142857,-5.227142857142859,73.0,84.21428571428571,6.500000000000002,24.4,65386.0,0,0
2024-04-28,Green Chilli,Bokaro,42.77,54.8,48.37,75.5,MODERATE,0.0,29.2,44.9,84679.0,6,28,4,17,1,Zaid,2,0,119.19,47.79571428571428,50.14,47.95,55.89,42.74,47.9,40.38,45.97,51.326666666666675,48.42857142857143,48.40857142857143,47.215333333333334,6.457356085817736,4.933983968579334,6.641612669418082,2.1899999999999977,7.399999999999999,2.240000000000002,49.56571428571429,5.65428571428572,82.3,84.21428571428571,6.500000000000002,24.4,71002.0,0,0
2024-04-29,Green Chilli,Bokaro,43.4,57.55,49.98,92.0,HIGH,0.0,30.5,48.3,98730.0,0,29,4,18,0,Zaid,2,0,119.19,53.77571428571429,48.37,50.14,47.95,40.71,45.3,41.21,46.33,48.82,49.23285714285714,48.44214285714286,47.29533333333333,5.962384070950438,4.931855913066887,6.640549277932041,-1.7700000000000031,7.659999999999997,3.0700000000000003,47.79571428571428,-1.7700000000000102,75.5,83.94285714285715,6.030000000000002,29.2,84679.0,0,0
2024-04-30,Green Chilli,Bokaro,49.6,60.46,54.65,88.6,HIGH,0.0,27.7,44.5,83998.0,1,30,4,18,0,Zaid,2,0,119.19,49.278571428571425,49.98,48.37,50.14,57.43,54.41,37.73,42.15,49.49666666666667,50.55714285714286,48.776428571428575,47.417,4.635787291229341,4.860588136529064,6.655672794303191,1.6099999999999994,-7.450000000000003,-4.43,53.77571428571429,5.980000000000004,92.0,85.34285714285714,3.6800000000000015,30.5,98730.0,0,0
2024-05-01,Green Chilli,Bokaro,48.61,62.03,54.85,77.6,MODERATE,0.0,25.3,44.5,74608.0,2,1,5,18,0,Zaid,2,0,119.19,50.221428571428575,54.65,49.98,48.37,44.14,48.49,45.76,46.75,51.0,50.160000000000004,48.79357142857143,47.833666666666666,4.028117840050489,4.882360096294636,6.705654064800964,4.670000000000002,10.509999999999998,6.159999999999997,49.278571428571425,-4.497142857142862,88.6,87.37142857142858,3.6800000000000015,27.7,83998.0,0,0
2024-05-02,Green Chilli,Bokaro,40.03,49.3,44.34,75.8,MODERATE,0.0,29.7,44.4,74487.0,3,2,5,18,0,Zaid,2,0,119.19,48.471428571428575,54.85,54.65,49.98,55.89,46.15,54.49,49.33,53.16,51.69,49.24785714285714,48.10366666666666,3.334761360777255,5.140978922901195,6.822568271266476,0.20000000000000284,-1.0399999999999991,8.700000000000003,50.221428571428575,0.9428571428571502,77.6,85.02857142857144,3.6800000000000015,25.3,74608.0,0,0
2024-05-03,Green Chilli,Bokaro,47.89,66.12,56.37,90.5,HIGH,0.0,27.6,47.3,78685.0,4,3,5,18,0,Zaid,2,0,119.19,46.24857142857143,44.34,54.85,54.65,47.95,45.48,55.02,36.63,51.28,50.040000000000006,49.11857142857143,47.93733333333333,3.7427440913496897,5.246551771831241,6.852402011946863,-10.509999999999998,-3.6099999999999994,-1.1399999999999935,48.471428571428575,-1.75,75.8,80.68571428571428,0.0,29.7,74487.0,0,0
2024-05-04,Green Chilli,Bokaro,56.22,69.66,62.47,86.7,MODERATE,1.05,27.4,45.9,90498.0,5,4,5,18,1,Zaid,2,0,119.19,50.17857142857143,56.37,44.34,54.85,50.14,50.99,62.32,33.0,51.85333333333333,51.24285714285715,49.896428571428565,48.59533333333333,4.274372134344035,5.468195606122115,6.674635846108835,12.029999999999994,6.229999999999997,5.3799999999999955,46.24857142857143,-2.222857142857144,90.5,83.18571428571428,0.0,27.6,78685.0,0,0
2024-05-05,Green Chilli,Bokaro,48.45,60.0,53.82,84.4,MODERATE,0.0,29.4,41.4,94984.0,6,5,5,18,1,Zaid,2,0,119.19,52.635714285714286,62.47,56.37,44.34,48.37,42.74,47.9,55.98,54.39333333333334,53.00428571428571,50.71642857142857,49.57766666666667,5.954488103223331,6.422318784631339,6.465597917964099,6.100000000000001,14.100000000000001,19.729999999999997,50.17857142857143,3.9299999999999997,86.7,83.81428571428572,1.0500000000000014,27.4,90498.0,0,0
2024-05-06,Green Chilli,Bokaro,39.91,54.78,46.83,89.0,HIGH,0.0,29.9,45.5,86746.0,0,6,5,19,0,Zaid,2,0,119.19,50.565714285714286,53.82,62.47,56.37,49.98,40.71,45.3,45.69,57.553333333333335,53.78285714285714,51.50785714285714,49.50566666666667,5.592869610154528,6.034771270372579,6.403573185357529,-8.649999999999999,3.8400000000000034,13.11,52.635714285714286,2.4571428571428555,84.4,85.08571428571429,1.0500000000000014,29.4,94984.0,0,0
2024-05-07,Green Chilli,Bokaro,50.69,61.76,55.84,73.3,MODERATE,0.0,28.3,46.0,69002.0,1,7,5,19,0,Zaid,2,0,119.19,52.68571428571429,46.83,53.82,62.47,54.65,57.43,54.41,40.38,54.373333333333335,53.33285714285715,51.945,49.54366666666667,6.05728408415769,5.3783994616642925,6.383500544012069,-6.990000000000002,-7.82,-10.600000000000001,50.565714285714286,-2.0700000000000003,89.0,84.65714285714286,1.0500000000000014,29.9,86746.0,0,0
2024-05-08,Green Chilli,Bokaro,48.43,59.24,53.46,83.6,MODERATE,0.0,28.3,36.3,81614.0,2,8,5,19,0,Zaid,2,0,119.19,49.57714285714286,55.84,46.83,53.82,54.85,44.14,48.49,41.21,52.163333333333334,53.50285714285714,51.83142857142857,50.059,6.116817566582866,5.269349481296904,6.2406544473343954,9.010000000000005,0.990000000000002,11.700000000000003,52.68571428571429,2.1200000000000045,73.3,82.47142857142856,1.0500000000000014,28.3,69002.0,0,0
2024-05-09,Green Chilli,Bokaro,40.83,55.68,47.74,79.8,MODERATE,0.0,27.2,36.8,74876.0,3,9,5,19,0,Zaid,2,0,119.19,52.58857142857143,53.46,55.84,46.83,44.34,55.89,46.15,37.73,52.04333333333333,53.30428571428571,52.49714285714286,50.467333333333336,6.0882916518589045,4.7897991423624235,6.039202923732824,-2.3800000000000026,9.119999999999997,-2.4299999999999997,49.57714285714286,-3.1085714285714303,83.6,83.32857142857142,1.0500000000000014,28.3,81614.0,0,0
2024-05-10,Green Chilli,Bokaro,44.19,58.97,51.06,70.0,LOW,2.58,27.6,43.8,78344.0,4,10,5,19,0,Zaid,2,0,119.19,50.41142857142857,47.74,53.46,55.84,56.37,47.95,45.48,45.76,52.34666666666667,53.79,51.915000000000006,50.80100000000001,5.344080837711907,4.840714743792411,5.569454470901829,-5.719999999999999,-8.629999999999995,-0.21000000000000085,52.58857142857143,3.011428571428567,79.8,83.89999999999999,1.0500000000000014,27.2,74876.0,0,0
2024-05-11,Green Chilli,Bokaro,53.49,64.56,58.64,94.0,HIGH,0.0,29.3,46.4,85940.0,5,11,5,19,1,Zaid,2,0,119.19,52.83857142857143,51.06,47.74,53.46,62.47,50.14,50.99,54.49,50.75333333333334,53.03142857142857,52.137142857142855,50.97766666666667,5.293450130653344,4.714475953537519,5.48749341894718,3.3200000000000003,-11.409999999999997,0.9200000000000017,50.41142857142857,-2.1771428571428544,70.0,80.97142857142856,3.6300000000000017,27.6,78344.0,0,0
2024-05-12,Green Chilli,Bokaro,47.59,56.83,51.89,73.6,MODERATE,0.0,26.1,44.3,70274.0,6,12,5,19,1,Zaid,2,0,119.19,53.637142857142855,58.64,51.06,47.74,53.82,48.37,42.74,55.02,52.48,52.48428571428571,52.74428571428571,51.116,4.25044255398912,4.977484249151315,5.629557831598362,7.579999999999998,4.82,10.270000000000003,52.83857142857143,2.4271428571428544,94.0,82.01428571428572,2.580000000000002,29.3,85940.0,0,0
2024-05-13,Green Chilli,Bokaro,38.21,50.31,43.84,80.5,MODERATE,0.0,29.1,46.6,75718.0,0,13,5,20,0,Zaid,2,0,119.19,52.16285714285714,51.89,58.64,51.06,46.83,49.98,40.71,62.32,53.86333333333334,52.20857142857143,52.99571428571428,51.01166666666666,4.211778834694505,4.826130340752729,5.583525695777033,-6.75,5.060000000000002,1.9100000000000037,53.637142857142855,0.798571428571428,73.6,80.47142857142856,2.580000000000002,26.1,70274.0,0,0
